cell_id,id_compuestos_actividad_positiva
574,"[923, 924, 5015, 5016, 5076, 5159, 5165, 22314, 27307, 63100, 63252, 72873, 83131, 138793, 144940, 240673, 240699, 246935, 307747, 308181, 313142, 333609, 333742, 333801, 345215, 345302, 345379, 351014, 358245, 358459, 361387, 361434, 361441, 361461, 361469, 365281, 367860, 565753, 687978, 1056441, 1056442, 1056443, 1056444, 1056445, 1056447, 1144348, 1144350, 1144353, 1144354, 1144355, 1144356, 1144357, 1144358, 1144359, 1144360, 1144438, 1144439, 1144440, 1144441, 1144442, 1144443, 1144444, 1144445, 1144446, 1144447, 1144448, 1144449, 1144450, 1144451, 1144452, 1267097, 1280906, 1336939, 1368261, 1795115, 1795123, 1980260, 2335478]"
575,"[3012, 79267, 236653, 348534]"
576,[757396]
577,"[5105, 5295, 5818, 6614, 8062, 8632, 14440, 17283, 22653, 22664, 22689, 22693, 22733, 23003, 23048, 23721, 35874, 48376, 50068, 50122, 50153, 50219, 50254, 50593, 50595, 50908, 50944, 51929, 51979, 52696, 56458, 61315, 64671, 68607, 69890, 71516, 74927, 75146, 75194, 75286, 76767, 76768, 84295, 95663, 102283, 103903, 105171, 108462, 112777, 118719, 119029, 123382, 124297, 140626, 150774, 152957, 152995, 153013, 155999, 158741, 168418, 168932, 187372, 188699, 188773, 189109, 189110, 190119, 202595, 202771, 204361, 212379, 217945, 219568, 226457, 226502, 226525, 226548, 226549, 226670, 231557, 232646, 233518, 241824, 242446, 250427, 251777, 253443, 255207, 255474, 255894, 256904, 257023, 259324, 260718, 285786, 291459, 291953, 322803, 335273, 356083, 360430, 365103, 370502, 370877, 383065, 394234, 425140, 425249, 425283, 428972, 429181, 443901, 443988, 445098, 446301, 446374, 453228, 456066, 456069, 462678, 463131, 481621, 499753, 499979, 500098, 505366, 508470, 523878, 552546, 553879, 561487, 563355, 567388, 581042, 586705, 594270, 598111, 612045, 612049, 649926, 711281, 942038, 946146, 1064110, 1073669, 1085987, 1086372, 1087199, 1088506, 1090888, 1092090, 1098478, 1099446, 1103372, 1107252, 1108578, 1109075, 1109597, 1111689, 1116150, 1141160, 1179050, 1180722, 1285618, 1285780, 1285815, 1285861, 1286293, 1286909, 1287033, 1287061, 1287225, 1287275, 1287276, 1287753, 1289001, 1289046, 1289342, 1289912, 1290155, 1290389, 1290650, 1290807, 1290847, 1290936, 1291133, 1291336, 1291657, 1291995, 1292283, 1292802, 1293157, 1293346, 1293850, 1294025, 1294066, 1294858, 1294937, 1295439, 1295661, 1295686, 1295962, 1296304, 1296423, 1296453, 1296631, 1296706, 1296813, 1296842, 1296888, 1296944, 1297708, 1297777, 1298337, 1298709, 1298711, 1299317, 1299727, 1299769, 1299799, 1299800, 1300118, 1300259, 1300693, 1300758, 1300863, 1301259, 1301616, 1301658, 1302079, 1302141, 1302269, 1302463, 1302843, 1303659, 1303752, 1303782, 1303994, 1304788, 1304857, 1305235, 1305249, 1305286, 1305431, 1305509, 1305603, 1306213, 1306331, 1307005, 1307070, 1307250, 1307785, 1307871, 1308005, 1308390, 1308902, 1308993, 1309280, 1309876, 1310051, 1310423, 1310740, 1311072, 1311129, 1311392, 1311949, 1312119, 1312382, 1312392, 1312410, 1312803, 1313323, 1313365, 1316187, 1316344, 1316418, 1316544, 1316582, 1316609, 1317447, 1317747, 1317809, 1317813, 1317877, 1318090, 1318392, 1318664, 1319180, 1320186, 1320272, 1320302, 1320792, 1320933, 1321371, 1321380, 1321434, 1321465, 1321863, 1322243, 1322343, 1322737, 1322799, 1322890, 1323861, 1324918, 1325026, 1325501, 1326321, 1326750, 1327125, 1327396, 1327626, 1328332, 1328583, 1328714, 1331158, 1340723, 1417824, 1417905, 1417930, 1417934, 1427050, 1548207, 1548222, 1548233, 1548271, 1548286, 1548291, 1548292, 1548301, 1548319, 1548338, 1548339, 1548353, 1548368, 1548375, 1548376, 1548380, 1548384, 1548387, 1548435, 1548555, 1548571, 1548572, 1548580, 1548585, 1548774, 1548937, 1548944, 1549000, 1549052, 1549119, 1549143, 1549346, 1549366, 1549368, 1549384, 1549443, 1549628, 1581043, 1590662, 1613548, 1616076, 1623546, 1726441, 1833739, 1835814, 1835817, 1927101, 2052563, 2052564, 2053979, 2060432, 2242699, 2278973, 2297516, 2314762, 2344375, 2355110, 2364525, 2395160, 2402815, 2417350, 2421410, 2429764, 2437341, 2438978, 2449612, 2462186]"
579,"[90368, 90369, 210075, 210339, 486020, 554594]"
580,"[8062, 12588, 140961, 210339, 257612, 257784, 273404, 273405, 1927101]"
581,[54825]
582,"[923, 5105, 21113, 34933, 42238, 71516, 339072, 399822, 547496, 555526, 560757, 566054, 567925, 1345338, 1424536, 1927101, 1966216, 2348797, 2363309, 2364304, 2367612, 2369586, 2372148, 2380699, 2380881, 2401516, 2428392, 2434888, 2447532, 2447833, 2459501, 2471419, 2471677, 2471958, 2473036, 2473389, 2475317, 2476069, 2478304, 2481270, 2484131, 2484725, 2484827]"
583,"[4775, 5295, 8062, 10042, 10057, 10102, 10103, 13048, 14440, 47621, 71516, 78759, 150925, 151991, 152995, 168932, 187372, 238058, 238350, 335048, 335615, 335644, 335662, 345080, 408670, 429181, 429507, 442927, 518466, 523878, 557072, 560078, 565901, 594270, 675133, 713037, 1141160, 1143697, 1145992, 1145993, 1145994, 1163594, 1174608, 1264836, 1335949, 1335951, 1335953, 1335954, 1366785, 1366788, 1366795, 1366799, 1516815, 1572305, 1572308, 1581043, 1588123, 1588126, 1607512, 1607513, 1613548, 1620675, 1623546, 1726441, 1762333, 1817448, 1817449, 1817452, 1817453, 1817454, 1817455, 1817456, 1817457, 1817458, 1817459, 1817460, 1817461, 1817462, 1817466, 1817467, 1817468, 1817469, 1833739, 1835001, 1835004, 1835008, 1835013, 1835014, 1835018, 1835019, 1835023, 1835026, 1835033, 1835703, 1835704, 1835705, 1835706, 1835707, 1835708, 1835709, 1835710, 1835714, 1835716, 1835717, 1835718, 1835719, 1835720, 1837452, 1963511, 2027208, 2053979, 2054736, 2060432, 2084847, 2084849, 2084850, 2084851, 2084852, 2084853, 2084855, 2084856, 2217983, 2297516, 2314762, 2321925, 2332530, 2343781, 2347062, 2366357, 2371935, 2371954, 2376423, 2389990, 2397186, 2402815, 2423779, 2438978, 2443895, 2471215, 2471524, 2472046, 2472154, 2473693, 2474995, 2476352, 2476646, 2477589, 2479351, 2481045, 2481946, 2482902, 2485373]"
585,"[923, 191999, 366712, 1117888, 1139438, 1139468, 1158919, 1158926, 1158927, 1158928, 1430615, 1587855, 2389780]"
586,"[4504, 5295, 5985, 7501, 8062, 71516, 75901, 78759, 151991, 152995, 312052, 312097, 312426, 334592, 359344, 393442, 418820, 419032, 435345, 479995, 520165, 520246, 520247, 520460, 520461, 560078, 625898, 1073654, 1073669, 1073717, 1076873, 1143686, 1294151, 1512850, 1782742, 1954174, 2162665, 2321925, 2332530]"
587,"[107431, 107508, 108296, 108327, 108902, 108946]"
588,"[8062, 41764, 353403, 573927, 1058732, 1143686, 1444117, 1581401, 1817511, 1817512, 1817514, 1817515, 1817516, 1817517, 1817518, 1927003, 1927157, 1957986, 1970397, 1970398, 1970399, 1970401, 1970402, 1970405, 1970407, 1970408, 2076842, 2076843, 2076846, 2076849, 2089556, 2089561, 2089565, 2104782, 2118572, 2123530, 2126298, 2138431, 2142155, 2155467, 2163958, 2167995, 2179602, 2181539, 2191320, 2203332, 2203721, 2211959, 2218031, 2227651, 2235350, 2245532, 2321925, 2332530, 2348615, 2348797, 2351389, 2363309, 2371388, 2375155, 2409044, 2410474, 2415514, 2421621, 2447833, 2448544, 2449715, 2461845]"
589,"[71516, 151991, 152995, 161022, 427010, 560078, 715025, 1512419, 1561031, 1623452, 1823004, 1927101]"
590,"[5295, 8062, 14440, 61315, 78759, 152995, 161178, 185097, 187372, 222231, 222232, 307667, 312052, 312069, 312097, 312426, 313194, 313347, 313565, 313728, 361088, 453847, 457363, 460499, 460500, 460501, 460503, 460504, 460505, 460506, 460509, 460515, 460516, 460517, 460519, 460520, 460521, 460522, 460523, 460524, 460525, 460526, 460527, 460528, 560078, 572502, 602271, 692959, 716970, 1220034, 1275643, 1377987, 1405757, 1512419, 1561929, 1566405, 1623452, 1836858, 1840420, 1840421, 1927101, 2005315, 2083644, 2092127, 2185019, 2316241, 2317299, 2321835, 2324482, 2325240, 2326887, 2332332, 2332431]"
594,"[2208, 4775, 5105, 5295, 6402, 6914, 7343, 7427, 8062, 8632, 12825, 14440, 18594, 23721, 27626, 31543, 34608, 34916, 37647, 37812, 41578, 44378, 47620, 47621, 48039, 48090, 48376, 48572, 51929, 51979, 52696, 56458, 61315, 63252, 64671, 70281, 71516, 76767, 76768, 77954, 78759, 87197, 87463, 95663, 103903, 108462, 109571, 109681, 109688, 109718, 109864, 109901, 112162, 112777, 152957, 152995, 153013, 175008, 182634, 187372, 189109, 189110, 190119, 190143, 202771, 212379, 228475, 251777, 252674, 253143, 253537, 255207, 257023, 275893, 275929, 275931, 275964, 276049, 276051, 276233, 276705, 283420, 304798, 315621, 322288, 322803, 326859, 335273, 356083, 360430, 360479, 360511, 369922, 370011, 370502, 374080, 380784, 380857, 383065, 383675, 383693, 383694, 383699, 393947, 393949, 393957, 393958, 393959, 393989, 394005, 394011, 394012, 394013, 394014, 394015, 394016, 394017, 394018, 394020, 394035, 394234, 405269, 405280, 415744, 415745, 415747, 415748, 415750, 415751, 421386, 425140, 429181, 431456, 438284, 440255, 440257, 440348, 440350, 440386, 444713, 446301, 446374, 456061, 456064, 456066, 456067, 456068, 456069, 456266, 456985, 476108, 476174, 476324, 476397, 476398, 477339, 477344, 477467, 481621, 490799, 492095, 492284, 499179, 499753, 499979, 500098, 500737, 505366, 508470, 512075, 512215, 512291, 512294, 518466, 548275, 552546, 553879, 555144, 562223, 562234, 563355, 563917, 566440, 569664, 573846, 573907, 578465, 581042, 586705, 608320, 612045, 612049, 612407, 612409, 619831, 675133, 701078, 712273, 946146, 1061484, 1064110, 1073669, 1085987, 1090888, 1092090, 1094066, 1103372, 1104697, 1107750, 1109597, 1111233, 1116150, 1117047, 1141160, 1143686, 1163594, 1180722, 1285618, 1285780, 1285813, 1285861, 1286208, 1286293, 1286643, 1286909, 1287225, 1287265, 1287275, 1287679, 1287753, 1288947, 1289001, 1289046, 1289088, 1289353, 1290155, 1290389, 1290650, 1290847, 1290936, 1291690, 1291938, 1291995, 1292283, 1292621, 1292626, 1292802, 1293010, 1293126, 1293157, 1293234, 1293346, 1293700, 1293816, 1294244, 1294285, 1294355, 1294670, 1294937, 1295439, 1295686, 1295962, 1296257, 1296304, 1296423, 1296453, 1296631, 1296944, 1297095, 1297777, 1298709, 1299053, 1299317, 1299668, 1299727, 1300208, 1300358, 1300693, 1300717, 1300758, 1300863, 1301082, 1301259, 1301483, 1302269, 1302843, 1303659, 1303752, 1303782, 1303994, 1304693, 1305323, 1305431, 1305959, 1306482, 1306541, 1306565, 1306714, 1306779, 1307499, 1307782, 1307785, 1308005, 1308161, 1308390, 1308902, 1308993, 1309152, 1309200, 1309246, 1309280, 1309351, 1309481, 1309727, 1309845, 1309855, 1310051, 1310335, 1310423, 1310737, 1310740, 1310911, 1311072, 1311764, 1311916, 1312278, 1312382, 1312410, 1312426, 1312813, 1312854, 1312910, 1313258, 1313323, 1313365, 1313462, 1313858, 1314221, 1314378, 1314617, 1314781, 1315030, 1315162, 1315293, 1315705, 1316046, 1316187, 1316344, 1316544, 1316771, 1317044, 1317747, 1317879, 1318392, 1318557, 1318664, 1318674, 1318698, 1318835, 1319180, 1320186, 1320272, 1320299, 1320302, 1320463, 1320792, 1321181, 1321310, 1321380, 1321434, 1321863, 1322243, 1322691, 1322737, 1322890, 1322926, 1322975, 1323819, 1323861, 1324918, 1325194, 1325501, 1325601, 1326321, 1326429, 1327532, 1327626, 1328221, 1328332, 1328521, 1331158, 1332518, 1337017, 1376110, 1385514, 1417824, 1417905, 1417930, 1417934, 1547558, 1548207, 1548233, 1548286, 1548292, 1548319, 1548339, 1548353, 1548368, 1548555, 1548569, 1548571, 1548572, 1549119, 1549191, 1549368, 1588123, 1588126, 1725360, 1725361, 1725362, 1725363, 1778984, 1927101, 1947752, 2005315, 2021521, 2068507, 2178916, 2265484, 2301437, 2334624, 2351075, 2355503, 2366357, 2369502, 2371935, 2371954, 2373506, 2377101, 2396787, 2420715, 2460868, 2471215, 2471524, 2472046, 2473693, 2476352, 2476646, 2477257, 2477589, 2481045, 2481946, 2482902, 2485373]"
596,"[202110, 202260, 202427, 202442, 202443, 202595, 202737, 202771, 203042, 203043, 360416, 360469, 360521, 360567]"
597,"[480382, 1591769]"
600,"[4775, 5295, 6614, 8062, 8632, 17283, 18594, 21824, 22404, 22653, 22664, 22689, 22693, 22733, 23003, 23048, 23721, 35874, 37647, 41578, 47573, 48376, 50077, 50078, 50153, 50219, 50254, 50593, 50878, 50908, 50909, 50944, 51929, 51979, 52696, 56458, 61315, 69890, 74927, 75146, 75185, 75194, 75286, 75901, 76767, 76768, 82177, 85825, 90396, 95663, 102283, 103903, 105171, 112162, 112277, 112366, 112777, 118719, 119029, 140626, 144729, 145562, 145686, 150774, 151991, 152957, 152995, 153013, 161022, 168418, 168932, 173051, 173052, 187372, 188699, 189109, 189110, 189624, 190119, 190143, 202595, 202771, 204361, 212379, 217945, 226502, 226525, 226549, 226670, 231557, 233518, 236562, 241824, 242446, 246935, 250427, 251777, 253443, 255207, 255474, 255894, 257023, 259324, 260718, 264718, 264719, 268526, 268993, 269117, 291459, 291953, 307667, 313194, 313347, 313536, 313563, 313565, 322288, 322803, 326934, 334592, 335273, 345080, 356083, 360430, 360511, 360538, 365103, 366779, 382846, 383065, 419508, 421386, 425249, 425283, 429181, 433345, 443413, 443901, 443988, 446301, 446374, 461993, 463083, 463131, 465123, 465303, 474448, 481621, 486915, 499753, 499979, 500098, 505366, 508470, 518466, 523223, 523878, 553879, 560078, 561487, 563355, 567388, 569664, 581042, 584183, 586705, 594270, 598111, 608320, 612045, 612049, 624736, 649926, 649929, 668976, 713037, 835306, 946146, 990494, 1060763, 1060791, 1060792, 1060796, 1060798, 1064110, 1064111, 1073669, 1083052, 1086372, 1087199, 1088506, 1088713, 1090888, 1091976, 1092090, 1094066, 1098478, 1099446, 1103372, 1103742, 1104697, 1107252, 1107730, 1107750, 1109075, 1111689, 1116150, 1140423, 1141160, 1174608, 1179050, 1179716, 1180204, 1180722, 1213690, 1220034, 1246861, 1264836, 1285618, 1285780, 1285861, 1286293, 1286484, 1286587, 1287033, 1287061, 1287225, 1287265, 1287275, 1287276, 1287284, 1287429, 1287622, 1287962, 1289888, 1290079, 1290155, 1290389, 1290649, 1290650, 1290807, 1290847, 1291133, 1291336, 1291536, 1291657, 1291995, 1292283, 1292485, 1292621, 1293010, 1293126, 1293346, 1293850, 1294335, 1294355, 1294403, 1294494, 1294652, 1294670, 1294858, 1294907, 1295439, 1295444, 1295466, 1295473, 1295661, 1295686, 1295834, 1295858, 1295887, 1295962, 1296304, 1296423, 1296453, 1296457, 1296502, 1296579, 1296631, 1296706, 1296842, 1296944, 1297708, 1298337, 1298430, 1298711, 1299053, 1299317, 1299463, 1299464, 1299727, 1299800, 1299924, 1300358, 1300407, 1300680, 1300693, 1300758, 1300863, 1301082, 1301259, 1301616, 1302079, 1302216, 1302269, 1302567, 1302752, 1302843, 1302980, 1303659, 1303752, 1303782, 1304061, 1304693, 1304788, 1304857, 1304960, 1305121, 1305235, 1305249, 1305286, 1305323, 1305509, 1305886, 1306213, 1307005, 1307122, 1307250, 1307499, 1307782, 1307871, 1308005, 1308390, 1308831, 1308902, 1308973, 1308993, 1309025, 1309246, 1309280, 1309321, 1309377, 1309481, 1309727, 1309876, 1310051, 1310423, 1310740, 1310911, 1311072, 1311129, 1311392, 1311461, 1311764, 1311916, 1311949, 1312023, 1312119, 1312382, 1312729, 1312910, 1313323, 1313365, 1313446, 1313858, 1314221, 1314305, 1314617, 1314857, 1315057, 1315162, 1315475, 1315705, 1315800, 1315844, 1316187, 1316344, 1316418, 1316544, 1316582, 1316609, 1316711, 1317044, 1317125, 1317447, 1317721, 1317747, 1317809, 1317813, 1318098, 1318392, 1318664, 1318698, 1318835, 1319180, 1320186, 1320272, 1320302, 1320626, 1320792, 1320933, 1320986, 1321181, 1321310, 1321364, 1321371, 1321380, 1321512, 1321863, 1322243, 1322343, 1322470, 1322547, 1322737, 1322890, 1323019, 1323497, 1323772, 1323819, 1323861, 1323949, 1324070, 1324207, 1324499, 1324918, 1325026, 1325501, 1325966, 1326321, 1326670, 1326730, 1326750, 1326970, 1327125, 1327396, 1328221, 1328332, 1328521, 1328697, 1331158, 1331965, 1340723, 1417824, 1417833, 1417930, 1417932, 1417934, 1512419, 1548207, 1548222, 1548225, 1548233, 1548271, 1548286, 1548291, 1548292, 1548301, 1548319, 1548338, 1548339, 1548353, 1548367, 1548368, 1548375, 1548376, 1548380, 1548384, 1548387, 1548435, 1548555, 1548569, 1548571, 1548572, 1548580, 1548585, 1548589, 1548603, 1548772, 1548774, 1548790, 1548937, 1548956, 1549052, 1549119, 1549306, 1549318, 1549324, 1549346, 1549366, 1549368, 1549384, 1549443, 1549460, 1549490, 1549585, 1549628, 1565283, 1579317, 1581043, 1613548, 1613549, 1616073, 1616076, 1623452, 1623546, 1726439, 1727447, 1762230, 1778984, 1825668, 1825796, 1825801, 1825956, 1833739, 1835814, 1835817, 1927101, 2053977, 2053978, 2053979, 2060432, 2297516, 2314762, 2354047, 2376668, 2383124, 2402815, 2403150, 2410518, 2412725, 2413220, 2423265, 2424769, 2430788, 2438978]"
601,"[6614, 8632, 17283, 21824, 35874, 41578, 48376, 50122, 50595, 50908, 50909, 51929, 51979, 52696, 63535, 64671, 69890, 74878, 75146, 75194, 75901, 76767, 78759, 90393, 90396, 105171, 108462, 119029, 140626, 145562, 145686, 152957, 152995, 153013, 168418, 168932, 187372, 188699, 188773, 189109, 189110, 190119, 212379, 219568, 231557, 231558, 231588, 233518, 250427, 251777, 256904, 259324, 291459, 322803, 334592, 335273, 350188, 383065, 389399, 395048, 407115, 407121, 418361, 421386, 425249, 425283, 425341, 443901, 443988, 444890, 446301, 456066, 463083, 481621, 499979, 500098, 505366, 508470, 552546, 567388, 569664, 586705, 594270, 608320, 612046, 612049, 663824, 675133, 946146, 1064110, 1064111, 1083052, 1086372, 1087199, 1092090, 1098478, 1107730, 1109075, 1111689, 1116150, 1141160, 1180722, 1285618, 1285861, 1286293, 1286484, 1287033, 1287061, 1287265, 1287276, 1287727, 1289342, 1290155, 1290389, 1290807, 1290934, 1290936, 1291690, 1292283, 1293157, 1293346, 1294025, 1295439, 1295686, 1296304, 1296631, 1296706, 1296944, 1297494, 1297708, 1298711, 1299769, 1299800, 1300693, 1300758, 1300846, 1300863, 1300883, 1300951, 1301082, 1301259, 1301483, 1302079, 1302269, 1302843, 1303201, 1303752, 1303782, 1304360, 1304432, 1304720, 1304788, 1305121, 1305450, 1305509, 1307005, 1307250, 1307454, 1307650, 1307741, 1307785, 1307871, 1308005, 1308390, 1308902, 1308919, 1309280, 1309486, 1309876, 1310051, 1311392, 1311949, 1312382, 1312813, 1312910, 1313323, 1313365, 1313608, 1314617, 1314857, 1315529, 1315705, 1316046, 1316160, 1316187, 1316418, 1316582, 1317437, 1317447, 1317747, 1317877, 1318664, 1319150, 1319180, 1319288, 1319639, 1320186, 1320272, 1320583, 1320626, 1320792, 1321315, 1321380, 1321465, 1321774, 1322243, 1322890, 1323300, 1323819, 1323861, 1324709, 1324934, 1325026, 1326321, 1328332, 1331158, 1417824, 1417833, 1417905, 1417930, 1548207, 1548222, 1548271, 1548286, 1548291, 1548339, 1548378, 1548384, 1548387, 1548435, 1548445, 1548571, 1548774, 1548937, 1548944, 1549052, 1549119, 1549143, 1549313, 1549346, 1549368, 1549443, 1549628, 1590662, 1613548, 1623546, 1632451, 1726441, 1778984, 1833739, 1835814, 1927101, 2052564, 2053979, 2060432, 2314762, 2402815, 2438978]"
603,"[210339, 246935, 480247, 480249, 480250, 480312, 480313, 480314, 480315, 480316, 480380, 1159429, 1633202, 1763187, 2096761, 2220353, 2226474, 2229879, 2235157, 2243876]"
604,"[1699, 5295, 8062, 78759, 1623023, 1623028]"
605,"[5105, 5295, 14440, 71516, 78759, 326933, 384880, 1360766, 1588123, 1588126, 2222889, 2359024, 2377851, 2377869, 2387973, 2408852, 2443013, 2450707, 2455517, 2484342]"
606,"[5295, 5709, 6972, 8062, 8632, 17283, 18594, 21201, 21824, 22404, 22653, 22664, 23721, 24642, 48376, 50219, 50593, 50595, 50640, 51929, 51979, 52696, 56458, 69890, 74927, 75116, 75146, 75194, 75286, 76767, 76768, 87606, 95663, 102283, 105171, 112161, 112162, 112277, 112777, 118719, 119029, 119067, 121457, 123382, 137579, 140626, 142223, 150774, 152957, 152995, 153013, 168418, 168932, 173052, 187372, 188699, 188773, 188804, 188956, 189109, 189110, 189624, 190119, 202595, 202771, 204361, 212379, 217945, 236265, 242446, 246935, 250427, 251777, 255474, 255894, 256904, 257023, 268473, 268526, 291953, 313194, 313347, 313565, 322803, 334592, 335273, 356083, 365103, 370878, 371593, 383065, 385754, 394234, 415834, 421386, 425249, 425283, 429181, 439613, 443901, 444890, 446301, 463083, 465123, 499753, 499979, 500098, 505366, 508470, 523878, 552546, 563355, 567388, 586705, 594270, 608320, 612045, 663824, 713037, 747248, 761665, 782802, 835306, 912466, 946146, 972080, 984121, 1050361, 1064110, 1073669, 1083052, 1087199, 1090888, 1092090, 1095702, 1098478, 1103372, 1111689, 1116150, 1121087, 1174608, 1179716, 1180204, 1180722, 1213690, 1220034, 1232597, 1236020, 1246861, 1285613, 1285618, 1285815, 1285861, 1286042, 1286189, 1286293, 1286484, 1286562, 1287033, 1287061, 1287276, 1287429, 1287962, 1288052, 1288194, 1288505, 1289868, 1290155, 1290233, 1290389, 1290569, 1290650, 1290847, 1291336, 1291432, 1291657, 1291995, 1292283, 1292485, 1292621, 1292626, 1293032, 1293346, 1293543, 1293850, 1294670, 1294858, 1295281, 1295439, 1295661, 1295686, 1295834, 1295858, 1295887, 1295943, 1296081, 1296304, 1296423, 1296631, 1296706, 1296842, 1296849, 1296944, 1297604, 1297708, 1297736, 1298337, 1298626, 1299317, 1299464, 1299800, 1300103, 1300358, 1300693, 1300758, 1300863, 1300990, 1301082, 1301259, 1301319, 1301483, 1301728, 1302079, 1302269, 1302843, 1303782, 1303897, 1304788, 1304846, 1304857, 1305141, 1305157, 1305249, 1305286, 1305293, 1305509, 1306031, 1306037, 1307005, 1307250, 1307262, 1307708, 1307741, 1307783, 1307871, 1308005, 1308390, 1308491, 1308902, 1308993, 1309280, 1309712, 1309876, 1310051, 1310423, 1310732, 1310740, 1311392, 1311461, 1311764, 1312119, 1312508, 1312813, 1312910, 1313152, 1313222, 1313255, 1314170, 1316046, 1316187, 1316344, 1316582, 1317595, 1317747, 1317809, 1318008, 1318090, 1318392, 1318664, 1318674, 1318835, 1319056, 1319180, 1319212, 1319733, 1320186, 1320272, 1320278, 1320293, 1320346, 1320378, 1320792, 1320933, 1320986, 1321162, 1321380, 1321465, 1321534, 1321863, 1322243, 1322470, 1322737, 1322890, 1323772, 1323819, 1323861, 1324709, 1324842, 1324918, 1325026, 1325501, 1325514, 1325718, 1326321, 1326750, 1326902, 1327261, 1327396, 1328332, 1331158, 1340497, 1340723, 1417824, 1417930, 1417934, 1512419, 1548207, 1548216, 1548222, 1548225, 1548233, 1548250, 1548271, 1548273, 1548286, 1548291, 1548301, 1548319, 1548326, 1548338, 1548339, 1548353, 1548367, 1548368, 1548371, 1548376, 1548378, 1548380, 1548384, 1548387, 1548435, 1548555, 1548569, 1548571, 1548572, 1548573, 1548580, 1548585, 1548774, 1548937, 1548944, 1549119, 1549143, 1549239, 1549324, 1549346, 1549366, 1549368, 1549384, 1549443, 1549460, 1549628, 1581043, 1590662, 1590665, 1613548, 1620675, 1623452, 1623546, 1726441, 1732115, 1732126, 1833739, 1835814, 1835817, 1927101, 2052564, 2053979, 2060432, 2297516, 2314762, 2354047, 2402815, 2423265, 2438978]"
609,"[8062, 14440, 71516, 142808, 152995, 438284, 476108, 476398, 477339, 477344, 477467, 490799, 490800, 491076, 491077]"
610,"[4504, 18594, 78759, 82786, 83634, 173173, 545988]"
613,"[5295, 62806, 62818, 62850, 82297, 161178, 176767]"
614,"[202427, 202595, 202771, 202850, 203042]"
616,"[4775, 6614, 8632, 17215, 23721, 35874, 47573, 50122, 50219, 50254, 50593, 50908, 51929, 51979, 52696, 69890, 74878, 75146, 103903, 108462, 115841, 140626, 152957, 152995, 153013, 187372, 188773, 188804, 189109, 204361, 234922, 237727, 241824, 242446, 250427, 251777, 257023, 259324, 291953, 322803, 334592, 335273, 360430, 360449, 366779, 383065, 385754, 415834, 415858, 421386, 425249, 425283, 429181, 443988, 460045, 463083, 481621, 499979, 500098, 505366, 508470, 523878, 561487, 563355, 608320, 612049, 624736, 946146, 1064110, 1064111, 1073669, 1083052, 1086372, 1092090, 1094066, 1098478, 1099446, 1116150, 1141160, 1180722, 1264836, 1286293, 1287679, 1287753, 1288513, 1290155, 1290389, 1290807, 1290847, 1290936, 1291133, 1291336, 1291995, 1292283, 1292291, 1293010, 1293131, 1293157, 1293346, 1294244, 1294355, 1295686, 1296423, 1296631, 1296706, 1297095, 1297708, 1298337, 1298711, 1299053, 1299800, 1300758, 1301082, 1301338, 1302079, 1302269, 1302843, 1302980, 1303659, 1303752, 1305235, 1305431, 1306213, 1307005, 1307871, 1307962, 1308005, 1308575, 1308902, 1308993, 1309280, 1309321, 1309481, 1309727, 1310051, 1310423, 1310911, 1311392, 1311764, 1311962, 1312119, 1312382, 1312410, 1312813, 1313258, 1313365, 1313462, 1314221, 1314415, 1314617, 1315705, 1316046, 1316187, 1316418, 1316609, 1316694, 1317447, 1317747, 1318090, 1320186, 1320272, 1320792, 1322799, 1322890, 1322926, 1323861, 1324918, 1325501, 1325601, 1326321, 1327396, 1328332, 1328521, 1331158, 1417824, 1417833, 1417905, 1417930, 1417932, 1418228, 1470680, 1470690, 1547558, 1548207, 1548216, 1548222, 1548233, 1548253, 1548271, 1548286, 1548291, 1548292, 1548319, 1548339, 1548353, 1548367, 1548368, 1548384, 1548387, 1548435, 1548555, 1548571, 1548572, 1548944, 1549119, 1549143, 1549368, 1549443, 1549628, 1613548, 1623546, 1833739, 2038875, 2060432, 2297516, 2314762, 2337110, 2337111]"
617,"[8632, 886822]"
619,"[152995, 210075, 210339, 316040, 328003, 486020, 486033, 554594, 1790836]"
621,[370502]
622,"[8062, 58818, 71516, 137807, 151991, 152995, 370540, 370548, 370556, 370563, 370564, 370572, 370580, 370588, 370589, 370595, 370601, 370603, 370604, 370605, 370611, 370618, 370649, 370654, 370656, 370662, 370664, 370668, 370675, 370686, 370696, 370711, 370712, 370735, 370741, 370749, 370774, 370782, 394348, 394352, 1348988, 1927101]"
623,"[5105, 71516, 152995, 560078, 716337, 1294151, 1348359, 1927101]"
