smiles,pref_name,id_29,top3_29
CC(C)Cc1nnc(NC(=O)CCC(=O)NC2CCCCC2)s1,,1218366,
Cc1cc(OCC(=O)NCc2ccncc2)ccc1Cl,,1218395,
Clc1ccc(C2=CSC3=NCCN23)c(Cl)c1,,1218412,
Cc1ccc(OCCNC(=O)CCc2ccccc2)cc1C,,1218455,
CN(C)c1ccc(C=O)cc1[N+](=O)[O-],,1218496,
CC[C@H](C)C1OC(=O)[C@@H](C)[C@@H](CC)NC(=O)[C@H](C)N(C)C(=O)C(C)(C)C(=O)C(C)NC(=O)[C@H](Cc2ccc(OC)cc2)N(C)C(=O)[C@H](C(C)C)N(C)C(=O)CNC(=O)[C@H](CC(C)C)N(C)C(=O)CNC1=O,,1218532,
CCCNC(=O)C1(C)CCCN(CCC(=O)c2ccccc2)C1,,1218541,
Cc1ccnc(NC(=O)c2ccc(Br)cc2)n1,,1218588,
CCOC(=O)c1c(C)c(C(=O)NCc2ccccc2OC)c(C)n1C,,1218664,
COc1ccc(CCn2c(C)cc(C(=O)COC(=O)c3ccc(O)cc3O)c2C)cc1,,1218752,
OCC[C@H]1C[C@@H](O)[C@H](O)[C@]2(Cc3ccccc3CO2)O1,,1218776,
CC(C)Cc1ccc(CN2C(C(C)C)C(=O)N(Cc3cn(CCC4OCCO4)nn3)CCS2(=O)=O)cc1,,1218901,
CCCCN1CC(CO)Oc2cccc(F)c2S1(=O)=O,,1218941,
CC(=O)c1c(C)[nH]c(C(=O)NCc2ccc(Cl)cc2)c1C,,1218943,
COc1ccc(NC(=O)CCS(=O)(=O)c2ccc3nc(C)sc3c2)cc1Cl,,1219125,
CCOC(=O)c1nn(C)c(C)c1Cl,,1219138,
N#CC(C#N)c1ccnc2ccccc12,,1219189,
COc1ccc(OCC(=O)NC(CC(=O)O)c2ccc(OC)c(OC)c2)cc1,,1219190,
CCC(=O)c1ccc(OCc2cn(CC(=O)c3ccc(O)cc3)nn2)cc1,,1219237,
CCC(CC)C(=O)N(C)c1c(C)nc2c(OCCC3CCCCC3)cccn12,,1219271,
CCOC(=O)c1c(C)[nH]c(C(=O)OC(C)C(=O)Nc2ccc(C)cc2)c1C,,1219336,
CC(C)(C)c1cc2ncc(C#N)c(N)n2n1,,1219360,
CCCNC(=O)c1ccc(OC)cc1OC,,1219386,
CCN(CC(=O)NC(C)C)C(=O)CCNC(=O)c1ccc(Cl)cc1,,1219460,
CON(C)C(=O)CCN(C(=O)OC(C)(C)C)c1ccccc1,,1219505,
CCOc1ccc(NC(=O)c2ccc3nc(Cc4ccccc4)oc3c2)cc1,,1219536,
COc1ccc(CN2c3c(Br)cccc3C(=O)CS2(=O)=O)cc1,,1219553,
COc1ccc2[nH]cc(CCNC(=O)CS(=O)(=O)Cc3ccccc3)c2c1,,1219576,
Cc1cc(C)c(CN2CCC(CO)(CCOc3ccccc3)CC2)cc1C,,1219577,
Brc1ccc2ncc3ccccc3c2c1,,1219636,
CC(C)CNS(=O)(=O)c1ccc(CCC(=O)NCc2ccc(Cl)cc2)cc1,,1219671,
CN(C)c1ccc(Sc2ccc3nc(N)nc(N)c3c2)cc1,,1219680,
Cc1cc(C=O)cc(C)c1[N+](=O)[O-],,1219701,
COc1cc(C=NNc2ncnc3c2cnn3C(C)C)ccc1O,,1219704,
COc1ccc(CN(C)C(=O)c2ccncc2)c(OC)c1,,1219730,
Cc1ccc(CNS(=O)(=O)c2ccc(Cl)s2)cc1,,1219734,
COc1ccc(CC(=O)Cc2ccc(OC)c(OC)c2)cc1OC,,1219746,
CCN(CC)S(=O)(=O)c1ccc(Cl)c(NC(=O)COC(=O)c2nc3nc(C)cc(C)n3n2)c1,,1219806,
CCCCCCCCCC[n+]1cc(Br)cc(Br)c1,,1219856,
COc1cc2cc(C)c(Br)c(OC)c2cc1OC,,1219857,
COc1ccc(CCNC(=O)CSC2=NS(=O)(=O)c3cc(F)ccc3N2)cc1OC,,1219892,
CC(=O)Nc1nc(C)c(Oc2ccc(Cl)cc2)c(O)n1,,1219922,
Cc1cc(C)cc(NC(=O)N(CCC#N)Cc2cccs2)c1,,1219926,
CC(C)N1CCN(Cc2ccc(C#CC(C)(C)O)s2)CC1CCO,,1220026,
C=CCOP1(=O)OC(CC=C)CC(CC=C)O1,,1220031,
CCOc1ccc(OCCC(=O)N(CC)CC(=O)Nc2ccccc2OC)cc1,,1220136,
CC(C)N1CCC(=O)NC1=O,,1220141,
CCC(C)[C@H](NS(=O)(=O)c1ccc(F)cc1Br)C(=O)OC,,1220191,
Cc1ccc2onc(CNC(=O)Nc3ccccc3C#N)c2c1,,1220214,
COc1ccc(CN2CCOC2=O)cc1OC,,1220261,
OCCC#Cc1ccc(CN2CCN(CCc3ccccc3)C(CCO)C2)cc1,,1220381,
NC(=S)NN=C1CCCCCCCC1,,1220425,
COc1ccc(CC(=O)NC(=S)Nc2cccc(C)c2)cc1,,1220439,
CSc1cccc(CN(C)C(=O)C2CCC(=O)N(CCCN3CCCC3=O)C2)c1,,1220473,
CCOC(=O)C1=C(Nc2cccc3ccccc23)SCC1=O,,1220546,
COc1ccc(CN(C)C(=O)C2CSC3(C)CCC(=O)N23)c(OC)c1,,1220561,
CCC(=O)Nc1ccc(Br)cn1,,1220647,
COc1cccc(Cn2c(C)c(CNC3CCCCC3)c(C(=O)O)c2C)c1,,1220711,
CC1=CC(=O)Nc2ncccc2O1,,1220720,
Cc1ccc(C)c(NC(=O)CSc2nncn2C)c1,,1220755,
CSc1nc(NC(C)C)nc(NC(C)C)n1,PROMETRYN,1220828,
CCc1nnc(NC(=O)CSc2nnc(CCc3nc4ccccc4[nH]3)n2C)s1,,1220851,
CCC(CC)C(=O)N(C)c1c(C)nc2c(OCc3ccccc3OC)cccn12,,1220863,
COc1cc(C=CC(=O)c2ccccc2)cc(OC)c1OC,,1220869,
COc1ccc(NC(=O)Cc2nnc(SCC(=O)Nc3ccc(F)cc3)n2C)cc1,,1220914,
CCOc1cccc(CN2CCN(CCCc3ccccc3)C(CCO)C2)c1O,,1220938,
Cc1cccc(NC(=O)CSc2nncn2N)c1C,,1220953,
CNc1nc2ccccc2n1N,,1221130,
CCOC(=O)NC1=NCC(C)(C)S1,,1221142,
COC(=O)[C@H](CCSC)NC(=O)NC1CC1,,1221165,
O=C1NC(=O)C(=CNC2CCCCC2)C(=O)N1,,1221195,
NS(=O)(=O)c1ccc(CNS(=O)(=O)c2cc(Cl)ccc2Cl)cc1,,1221216,
CCc1ccc(OC2(C)CCN(Cc3ccccc3OC(F)F)C2)cc1,,1221217,
CCN(CC)S(=O)(=O)c1ccc2oc(C(=O)NCCN3CCOCC3)c(C)c2c1,,1221230,
COC(=O)c1c(C)[nH]c(C(=O)CN(C)CC(=O)Nc2cccc(F)c2)c1C,,1221241,
COC(=O)Nc1[nH]ncc1[N+](=O)[O-],,1221259,
Cc1ccc2c(CC(=O)NCC(C)(C)N3CCOCC3)coc2c1,,1221272,
Cc1ccc(Nc2ncnc3onc(C)c23)cc1Cl,,1221301,
CC(=O)Nc1c(O)nc(SCC(=O)N2CCCCC2)nc1O,,1221312,
COc1ccc(NC(=O)COC(=O)CN2C(=O)c3ccccc3C2=O)cc1,,1221322,
CCOc1ccc(CN2CCNC(=O)C2CC(=O)O)cc1,,1221333,
COc1ccc(NC(=O)Cc2nnc(SCC(=O)NC3CCCCC3)n2C)cc1,,1221357,
CCC1(CC)NC(=O)N(CC(=O)Nc2ccc(C)cc2C)C1=O,,1221414,
CCCCCCCCCCCCCCCC[n+]1ccc(C)cc1,,1221438,
COc1ccc(NS(=O)(=O)c2cc(NN=C3C(=O)NC(=O)NC3=O)ccc2OC)cc1Br,,1221474,
CCOC(=O)CCN,,1221501,
CC(C)COP(=O)(OCC(C)C)C(O)c1cccnc1,,1221505,
CC1=CC(=NOS(=O)(=O)c2ccc(C)cc2)CC(C)(C)C1,,1221536,
CC(C)C[C@@H](CO)N1CCN(Cc2ccc(Br)cc2)CCC1=O,,1221575,
CCNC(=O)NC(=O)C(C)OC(=O)CCCc1nc2ccccc2s1,,1221597,
COC(CN(C)C(=O)C1CCC(CNS(=O)(=O)c2ccc(C)cc2)CC1)OC,,1221674,
COc1ccc2[nH]c(SCC(=O)NC3CCCCC3)nc2c1,,1221708,
FC(F)(F)c1n[nH]c(SCc2ccccc2)n1,,1221811,
CC1CC(C)CN(CC(O)COCc2ccccc2F)C1,,1221825,
Cc1ccc(Nc2nnc(S)s2)cc1F,,1221828,
Cc1cccc(OCC(=O)NCCCNC(=O)c2ccc(C)nc2)c1,,1221832,
CN1C(=O)N(c2ccc(Cl)cc2)C(C)(O)CC1(C)C,,1221910,
C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)C(=O)CN(C)C)Oc2cc(Br)ccc2S1(=O)=O,,1221949,
CCCCC(=O)N(C)c1c(CC)nc2c(OCCOc3ccc(F)cc3)cccn12,,1221989,
Cc1cc(C)nc(Nc2ccc(F)cc2)n1,,1222053,
Cc1cc(O)c(Sc2ccc(Cl)cc2)c(O)n1,,1222055,
Cc1cccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)c1,,1222058,
COc1ccc(NC(=O)Cc2coc3cc(C)ccc23)cn1,,1222099,
Cn1cc(CNC(=O)C2CCC(=O)N(Cc3ccccc3F)C2)cn1,,1222103,
COc1ccc(CC(N)c2csc(NC(=O)Nc3ccccc3C(C)C)n2)cc1,,1222125,
Cc1cccc(C(=O)NNC(=O)C2CCCCC2)c1O,,1222127,
Cc1csc(SCC(=O)Nc2ccc(CC#N)cc2)n1,,1222140,
CC(=O)Nc1ccc(NC(=O)CSCc2ccccc2Cl)cc1,,1222170,
CC(C)c1ccc(Cc2nnc(NCCCO)nc2O)cc1,,1222183,
CCN(CC)C(=O)C1=C(C)N(CCCOC)C(=O)C(CC(=O)NCCCN(C)C)C1,,1222203,
CCCNC(=O)C1(C)CCN(Cc2ccc(OCc3ccccc3)cc2)C1,,1222264,
COc1ccc(NC(=O)CCn2ccnc2)c(OC)c1,,1222290,
CC(=O)N1CCCC1C(=O)O,N-ACETYLPROLINE,1222326,
NC(=S)NN=Cc1ccc(OC(=O)COc2cc(Cl)c(Cl)cc2Cl)cn1,,1222403,
CC1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1(O)C(=O)CO,,1222434,
COc1ccc(CC(N)c2csc(NC(=O)Nc3ccc(F)cc3)n2)cc1,,1222444,
CC(=O)ON=C1C=CC(=C(C#N)c2ccccc2)C=C1,,1222451,
COc1cccc(NC(=O)CN(C)C(=O)c2cc(CN3C(=O)c4ccccc4C3=O)ccc2OC)c1,,1222516,
Cc1cccc(OC(=O)c2cccnc2)c1,,1222521,
CCCNC(=O)C1(C)CCN(CCC(=O)c2ccc(Br)cc2)C1,,1222579,
COc1cccc(NC(=S)N2CCN(C)CC2)c1,,1222599,
CCNC1CCS(=O)(=O)C1,,1222600,
CCCCN(C=O)c1c(CC)nc2c(OCc3ccc(Cl)cc3Cl)cccn12,,1222603,
CC(=O)Nc1cccc(NC(=O)CSc2nnc3ccccn23)c1,,1222659,
COc1ccnc(N=CNOCc2ccc(Cl)cc2)c1C#N,,1222666,
Cc1ccc(C)c(Cn2c(C)c(CNCc3ccc(F)cc3)c(C(=O)O)c2C)c1,,1222706,
C1COCCNCCOCCOCCOCCN1,,1222828,
CCCOc1ccc(C(=O)OCCN2CCCCC2)c(O)c1,,1222843,
CC(=O)N1CCN(Cc2nc3cc(NC(=O)c4ccccc4Cl)ccc3n2C)CC1,,1222852,
COc1cc2ncc(C(=O)NCc3cccs3)c(O)c2cc1OC,,1222862,
CN(CC(=O)O)S(=O)(=O)c1ccc(F)cc1,,1222896,
COC(=O)CSc1ncnc2c(C)csc12,,1222907,
Cc1cccc(C=CC(=O)c2ccc(Cl)cc2)c1,,1222918,
COc1cc(CNS(=O)(=O)CCl)cc(OC)c1OC,,1222945,
Cc1csc(NCC(=O)c2c(C)[nH]c3ccccc23)n1,,1222969,
COc1ccc(NC(=O)CN2C(=O)NC(C)(Cc3ccc(OC)c(OC)c3)C2=O)cc1,,1222970,
COc1cc(OC)nc(N=CNO)n1,,1222974,
Cc1ccnc2c(Cl)c(Cl)ccc12,,1223101,
COc1ccc(NC(=O)CCCNC(=O)c2ccc(Cl)cc2)c(OC)c1,,1223108,
CN(CC(=O)OCC(=O)NCC(F)(F)F)S(=O)(=O)c1ccc(Cl)cc1,,1223151,
CCCCN(C=O)c1c(CC)nc2c(OCCOc3ccccc3)cccn12,,1223157,
Cc1nccc(O)c1OCC(=O)O,,1223162,
COc1cc(CN2CCN(CC3CC3)CC2CCO)cc(OC)c1,,1223170,
COc1ccc(CCNC(=O)[C@@H](NC(=O)c2ccccc2F)C(C)C)cc1OC,,1223220,
CN(C)C1CCc2[nH]c3c(F)cc(F)cc3c2C1,FLUCINDOLE,1223253,
CCC1(CC)C(C#N)C(=O)NC(=O)C1C#N,,1223272,
C=CCNC(=O)COC(=O)CCC(=O)c1cccs1,,1223336,
COc1ccc(OC)c(CN2CCN(CCc3ccccc3)C(CCO)C2)c1,,1223355,
Cc1cn(C)c(CC(=O)NCc2ccc(F)cc2)c1C(=O)O,,1223360,
Cc1ccc(CNC(=O)CNC(=O)[C@@H]2Cc3ccccc3CN2C(=O)OC(C)(C)C)cc1,,1223441,
Cc1nc(Cl)c(C(=O)NC(=O)NCc2ccccc2)c(C)c1Cl,,1223484,
CCOc1ccc(NC(=N)Nc2nc(C)cc(C)n2)cc1,,1223527,
CCOC(=O)c1ccc(NC(=O)c2c(C)oc3nc(C)nc(N4CCCC4)c23)cc1,,1223548,
COC(=O)COc1cc(Cl)c(C=O)cc1OC,,1223574,
NC(=O)c1cccnc1OCC(F)(F)F,,1223601,
Clc1nccc(NCc2ccccc2)n1,,1223682,
C=CCC1CCCC(=O)N2CCCC12,,1223694,
CCCCN(C=O)c1c(CC)nc2c(OCC3CCCCC3)cccn12,,1223792,
CCN(CC)S(=O)(=O)c1ccc(C)c(NC(=O)CSc2nnnn2C)c1,,1223823,
COCC(C)NC(=O)c1ccccc1[N+](=O)[O-],,1223917,
COC(=O)c1nnn(CC(=O)NC(=O)Nc2c(C)cccc2C)c1C(=O)OC,,1223932,
Cc1ccc(NS(=O)(=O)c2ccc(Cl)c(NN=C3C(=O)NC(=O)NC3=O)c2)cc1Cl,,1223966,
CCc1ccc(NC(=O)CN2CCCN(Cc3cccc(Cl)c3)S2(=O)=O)cc1,,1223984,
COc1ccc(OCCN2C(=O)NC3(CCc4ccccc4C3)C2=O)cc1,,1223985,
Cc1ccc(SCCC(=O)NC2CC2)cc1,,1224015,
CN(C)Cc1csc(NC(=O)Nc2cccc(Cl)c2)n1,,1224019,
CSCCC1NC(=O)N(CC(=O)Nc2c(Cl)cc(Cl)cc2Cl)C1=O,,1224048,
CCCCOc1cccc(NC(=O)CSc2nnc(C)s2)c1,,1224063,
COc1ccc(Cc2c(O)nc(O)nc2O)c(OC)c1,,1224096,
CCOC(=O)c1cocc1C(=O)O,,1224127,
CN(C)S(=O)(=O)c1cccc(NC(=O)Cc2ccsc2)c1,,1224192,
Cc1ccc(N2C(=O)CCC2=O)c(C)c1,,1224200,
COC(=O)C=C1CCC2C3CCC4=CC(=O)C(Br)CC4(C)C3C(=O)CC12C,,1224248,
Cc1ccc(CN2CCN(CC(=O)NCc3ccccc3Cl)C2=O)cc1,,1224275,
COc1ccc(CCNC(=O)CSC2=NS(=O)(=O)c3ccccc3N2)cc1OC,,1224334,
Cc1cc(C)c(C(=O)Nc2ccc(C)c(C)c2)c(CC(C)(C)C(=O)O)c1,,1224357,
CCc1ccc(NC(=O)NCCN2CCCCC2)cc1,,1224452,
CCCCCCCCNS(=O)(=O)CCNCCc1ccccc1,,1224499,
COc1cc(CC(=O)OCC(=O)c2ccc[nH]2)cc(OC)c1OC,,1224593,
CCCCC(=O)N(C)c1c(CC)nc2c(OCC3CCCCC3)cccn12,,1224660,
COC(=O)CNC(=O)C1CCCN1C(=O)OC(C)(C)C,,1224732,
Cc1cc(C)c(NC(=O)Nc2ccccc2C)c(Cl)c1,,1224744,
CC(C)(C)NCc1ccc(OCc2cccs2)cc1,,1224748,
Cc1ncc(CN2CCC(CO)(Cc3ccccc3)CC2)s1,,1224749,
COc1ccc(OC)c(NC(=O)c2cccc(NC(=O)c3ccccc3C(=O)O)c2)c1,,1224752,
CC1CC2(NC(=O)NC2=O)C(C)CN1C,,1224762,
CCOC(=O)CSc1nnc(CNC(=O)c2cc(OCC)c(OCC)c(OCC)c2)n1C,,1224841,
CC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccccc2)C(=O)O)cc1,,1224842,
CCCC=Cc1ccc(CN2C(C(C)C)C(=O)N(Cc3cn(CC4CCCCC4)nn3)CCS2(=O)=O)cc1,,1224871,
CN(C)C1(CNC(=O)c2ccc(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)cc2)CCCCC1,,1224904,
C=CCNC(=O)COc1ccccc1C#N,,1224972,
CCOC(=O)CNC(=O)N1CCCC(CNS(=O)(=O)c2cccs2)C1,,1224978,
COc1ccnc(Nc2ccc(C)c(C)c2)c1C#N,,1225065,
CCOc1ccc(CNc2nnnn2C)cc1OC,,1225091,
COc1cc2c(Cc3ccccc3)cncc2cc1O,,1225295,
COc1ccc(C(=O)c2ccc(C)cc2)c(OC)c1OC,,1225312,
CCCNC(=O)C1(C)CCCN(Cc2ccc(Cl)cc2)C1,,1225347,
OCCN1CCOCCOc2ccccc2OCCOCC1,,1225367,
CC(=O)Nc1ccc(NC(=O)c2nc(SCc3ccccc3F)ncc2Cl)cc1,,1225381,
COc1ccc(CC(N)c2csc(Nc3ccccn3)n2)cc1,,1225451,
Cc1ccc(CC(C)(O)CC(C)(O)Cc2ccc(C)cc2)cc1,,1225483,
Cc1ccc(NC(=O)C2CCCO2)c(Br)c1,,1225489,
CN1C(=O)c2ccc(Oc3ccccc3)cc2C1=O,,1225517,
COc1ccc(COC[C@H](C)[C@H](O)[C@@H](C)[C@H]2OC(=O)[C@@H]2C)cc1,,1225602,
Cc1ccnc(NS(=O)(=O)c2ccc(NC(=O)C(C)(C)C)cc2)n1,,1225629,
COc1ccc(C=CC(=O)C=CC=Cc2ccccc2)cc1,,1225636,
COc1ccc(NC(=O)CN2C(=O)NC3(CCCCCCC3)C2=O)cc1,,1225658,
Cc1ccc2nccnc2c1,,1225691,
Fc1ccc(NC(=S)NN=Cc2ccccc2Cl)cc1,,1225692,
Nc1nccc(SCc2ccccc2)n1,,1225790,
COc1cc(NCCCCC(C)N)c2nccc(C)c2c1,,1225799,
COc1ccc(CCNC(=O)COC(=O)c2cccs2)cc1,,1225817,
CCCc1cc(CCC)n2nc(N)nc2n1,,1225832,
CSc1ccc(OC2(C)CCN(Cc3ccc(OC(C)C)cc3)C2)cc1,,1225923,
Cc1cc(O)nc(NN=Cc2c(Cl)cccc2Cl)n1,,1225983,
Cc1ccc(OCC(=O)NC(=S)Nc2cccc(C)n2)cc1,,1226010,
CCN(CC)CCOCCn1c(C)ccc1C,,1226018,
COc1ccc(C=CC(=O)c2ccc3cc(OC)c(OC)cc3c2)cc1OC,,1226024,
Cc1ccc(NC(=O)CSc2nc(O)c3ccccc3n2)cc1[N+](=O)[O-],,1226064,
CCN(CC)S(=O)(=O)c1ccc2c(c1)nc(CCC(=O)O)n2CC,,1226124,
COc1ccc(CNC(=O)CC23CC4CC(CC(C4)C2)C3)cc1OC,,1226143,
COc1ccc(CCC(=O)NNC(=O)c2ccccn2)cc1OC,,1226152,
C[N+]1(CC(=O)c2ccc(Oc3ccccc3)cc2)CCOCC1,,1226216,
CCCCCCCCNCCS(=O)(=O)NCc1ccccc1OC,,1226264,
COc1ccc(CC(=O)OCC(=O)NCc2ccc(F)cc2)cc1,,1226442,
Cc1ccc(CC(NC(=O)c2ccc(C)cc2)C(=O)O)cc1,,1226468,
OCC1OCOC2C(CO)OCOC12,,1226480,
CCOC(=O)c1cnn2c(SC)ncnc12,,1226491,
CC(=O)NCCCNS(=O)(=O)c1ccc(C)cc1,,1226494,
CCOC(CNCc1cc(C)c2[nH]c3ccccc3c2c1C)OCC,,1226552,
NNC(=O)c1csc(COc2cc(Cl)cc(Cl)c2)n1,,1226598,
CCc1ccc(OCC(=O)NNCC(=O)Nc2ccc(OC)cc2)cc1,,1226670,
CCCC[n+]1cc([NH-])on1,,1226671,
CC(C)CC(NC(=O)c1ccc(Cl)cc1Cl)C(=O)O,,1226686,
CSc1ncc(C(=O)Nc2cccc(C)c2C)c(C)n1,,1226705,
Cc1ccc2cc(NC(=O)CC(CC(=O)O)c3ccccc3)ccc2n1,,1226715,
COc1ccc(OC2(C)CCN(Cc3ccccc3OC(F)F)C2)cc1,,1226719,
Cc1ccc(NC(=O)N(CCC(=O)O)Cc2ccccc2)cc1,,1226721,
CCOC(=O)Cc1csc(SCC(=O)NC2CCC(C)CC2)n1,,1226727,
COCCNC(=O)Cc1nc2ccccc2[nH]1,,1226778,
CCc1nc2c(OCc3cc(Cl)cc(Cl)c3)cccn2c1N(C)C(=O)CC(C)C,,1226784,
COc1ccc(CCNC(=O)c2cccc3ccccc23)cc1OC,,1226785,
CC1(C)C2CCC(CN)C1C2,,1226802,
Cc1cccc(NC(=O)CCNC(=O)c2ccc(Br)cc2)c1C,,1226824,
COc1ccc(CC(N)c2csc(NC(=O)Nc3ccc(OC)cc3)n2)cc1,,1226841,
Cc1nnc(NC(=O)CN2C(=O)NC3(CCCC3)C2=O)s1,,1226860,
CC1CC(=O)c2ccccc2C1C,,1226868,
CCOC(OCC)P(=O)(C(C)C)C(C)C,,1226891,
CCN(CC)CCNc1c(C)cc(CO)c(Cl)c1C,,1226900,
COc1ccc(NC=C2C(=O)c3ccccc3C2=O)c(OC)c1,,1226919,
CC(C)(C)C1CCNC(=O)CC1,,1226938,
CC(=O)Nc1ccc(NC(=O)COc2cccc3ccccc23)cc1,,1226994,
CSc1cccc(CN2CCN(CCC(C)C)C(CCO)C2)c1,,1227002,
COc1ccc(CCC(=O)NNC(=O)Nc2ccccc2Cl)cc1,,1227017,
CCCNC(=O)c1cccc(NC(=O)C(C)C)c1,,1227058,
CC1(CCOCc2ccccc2)NC(=O)NC1=O,,1227081,
COc1cc(CCC(N)c2cccc(O)c2)cc(OC)c1OC,,1227121,
CN(C)c1ccc(CCc2ccnc3ccccc23)cc1,,1227168,
CCOP(=O)(Nc1cccc2cccnc12)OCC,,1227201,
CCCCCCC=C1CCC(CN2CCCC2)C1=O,,1227255,
CCOC(=O)Cc1csc(NC(NC(=O)OCC)(C(=O)OCC)C(F)(F)F)n1,,1227263,
Oc1cnnc(NCc2ccccc2)n1,,1227383,
CCOC(=O)c1sc(NC(=O)C2CCCCC2)nc1C,,1227386,
CC(=O)c1c(C)[nH]c(C(=O)NNC(=O)c2ccc(Br)cc2)c1C,,1227393,
CS(=O)(=O)c1ccc(Cl)c(NC(=O)CSC(=S)N2CCCC2)c1,,1227475,
Cc1ccc(NC(=O)c2ncn(CCCNCC3CCCCC3)n2)cc1C,,1227510,
COc1ccc(CNC(=O)C2CCC(=O)N(CC3CCCCC3)C2)cc1,,1227553,
COc1nc(O)c(N)c(NC2OC(CO)C(O)C(O)C2O)n1,,1227560,
CCc1ccc(OC2(C)CCN(Cc3ccc(SC)cc3)C2)cc1,,1227604,
Cc1cccc2c(C(=O)O)c3cccc(C)c3nc12,,1227615,
CCc1cccc(NC(=O)COC(=O)C2COc3ccccc3O2)c1,,1227630,
COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,NALED,1227638,
O=C1CCC2(CCCCC2)N1,,1227666,
O=Cc1ccnc2ccccc12,,1227701,
Cc1ccc(N2C(=O)CC(=O)NC2=O)c(C)c1,,1227723,
CC(C)(C)NC(=O)CN1C(=O)c2cccc3cccc1c23,,1227728,
COC(=O)[C@H](CC(C)C)NC(=O)N1CCCCC1C,,1227772,
COc1ccc(CC(N)c2csc(Nc3cccc(OC)n3)n2)cc1,,1227776,
COc1ccc(C=Cc2ccc3ccccc3n2)c(OC)c1,,1227804,
COc1ccc(CC(=O)NCC2CCCN(Cc3ccc(OC(F)(F)F)cc3)C2)cc1,,1227808,
CCN(CCO)C(=O)c1ccc2nc(Cc3ccc(OC)cc3)oc2c1,,1227826,
CCc1nc2ccccc2n1CC(C)C(=O)O,,1227839,
CC(C)(C)OC(=O)Nc1ccc(OCc2cn(CC(=O)c3ccc(O)cc3)nn2)cc1,,1227877,
CCOC(=O)c1c(C)[nH]c(CCC(=O)NCc2ccc(F)cc2)c1C,,1227882,
Nc1ccc2c(Cl)cc(Cl)cc2c1,,1227892,
CC(C)CC(N)c1csc(NC(=O)Nc2ccccc2C(C)C)n1,,1227929,
CCCN(C(CO)C(C)C)S(=O)(=O)c1ccccc1Br,,1227931,
ClCCN(CCCl)c1ccc(CC2C=CC=C2)cc1,,1227943,
Cc1cccc(NC(=O)CS(=O)(=O)c2cccc3nsnc23)c1,,1227959,
CCNS(=O)(=O)c1ccc(CCC(=O)NC2CCCC2)cc1,,1228056,
CC(C)(C)c1ccc(OCC(O)CN2CCc3ccccc3C2)cc1,,1228137,
Cc1cnc(NS(=O)(=O)c2ccccc2)c(Br)c1,,1228147,
Cc1ccc(NC(=O)CN2CCOCC2)cc1Cl,,1228153,
CSc1ccc(CNC(=O)C2CCC(=O)N(CCc3ccc(Cl)cc3)C2)cc1,,1228219,
CC(C)NC(=O)Nc1cccc(Cl)c1,,1228288,
CCOC(=O)C(CC)Sc1ccc2nnc(CCNS(=O)(=O)c3ccc(C)cc3)n2n1,,1228349,
COc1ccc(CC(N)c2csc(NC(=O)NCCc3ccccc3)n2)cc1,,1228375,
NC(=S)NN=C1CSSC1,,1228378,
Cc1ccc(Cc2nnc(SCC(=O)Nc3ccc(C)cc3C)nc2O)cc1,,1228386,
Cc1ccc(CN2C(=O)[C@H]3Cc4c([nH]c5ccccc45)C(C)(C)N3C2=O)cc1,,1228398,
COC(=O)c1cncc(C=Cc2c(C)cc(O)cc2C)c1,,1228420,
CCOc1ccc(NC(=O)CCC(=O)c2ccc(Br)cc2)cc1,,1228432,
Cc1nnc(SCCC(=O)Nc2ccc(F)cc2)s1,,1228451,
CCCCNC1=NC(=O)C(CC(=O)Nc2ccc(Cl)cc2)S1,,1228454,
CCOc1cccc(NC(=O)c2cnccc2C(F)(F)F)c1,,1228465,
COCCNC(=O)c1onc(CSc2cccc(OC)c2)c1C(=O)NCCOC,,1228470,
CCOc1ccc(OCC)c(NC(=O)CCS(=O)(=O)c2ccc(C)cc2)c1,,1228518,
Cc1ccc(CNC(=O)CS(=O)(=O)c2cccc3nsnc23)cc1,,1228556,
CCCC(=O)c1ccc(OCc2cn(CC(=O)c3ccc(O)cc3)nn2)cc1,,1228592,
Nc1cccc(OCCCCCOc2cccc(N)c2)c1,,1228595,
COc1ccc(SC[C@H](C)CN2CC[C@H](C)CCC2=O)cc1,,1228610,
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,DACTHAL,1228650,
CCC(CC)NC(=O)COC(=O)CCC(=O)c1cccs1,,1228697,
CCOC(=O)N(C)c1c(CC)nc2c(OCc3ccc(F)c(F)c3)cccn12,,1228717,
Cc1cccc(NC2=NCCCS2)c1,,1228773,
CC(=O)OCC1(O)CC23CCC4c5ccoc5CCC4(C)C2CCC1C3,,1228802,
Oc1cccc(C=NNc2ccccn2)c1,,1228821,
CCc1ccc(OCC(=O)NNC(=O)Cc2c(F)cccc2Cl)cc1,,1228895,
CC(=O)c1sc(Nc2cccc3ccccc23)nc1C,,1228908,
Cc1ccc(C)c(OCC(=O)OCc2csc(CC(=O)Nc3ccccc3C)n2)c1,,1228931,
