cell_id,id_compuestos_actividad_positiva
650,"[2223, 71516, 372659, 1074286, 1726440, 1927101]"
651,"[5105, 11305, 75901, 78759, 86889, 151991, 152957, 152995, 177685, 206545, 207037, 207152, 207153, 207248, 207249, 207250, 207290, 207335, 207338, 207366, 207367, 373595, 384880, 432449, 547941, 560078, 675699, 709080, 709297, 709405, 709406, 1163097, 1293346, 1294151, 1617190, 1745306, 1834597, 1927101, 1946256, 1946259, 1970824, 2321925, 2332530]"
652,"[5105, 5575, 8062, 248014, 325888, 326209, 326306, 326354, 327669, 327683, 327707, 327715, 327720, 327723, 327735, 327792, 328657, 328658, 328667, 328682, 328691, 328692, 333084, 333202, 333231, 333486, 333535, 345955, 345956, 346169, 346206, 346215, 346312, 346356, 346417, 346418, 346424, 346449, 346454, 346532, 346673, 361130, 361148, 361159, 361182, 361291, 363246, 363249, 363250, 363253, 363274, 363275, 363287, 408624, 408634, 408642, 441706, 515421, 619501, 620458, 620459, 620460, 620461, 620462, 620636, 620708, 715030, 715036, 1439997, 1567457, 1567459, 1567464, 1567465, 1567466, 1567467, 1567469, 1567470, 1567471, 1567472, 1793566, 1793568, 2168997, 2323657]"
653,"[6643, 71516, 207872, 360439, 597145, 1294151, 1518648, 1518649, 1927101, 2346874, 2354931, 2363401, 2369018, 2375126, 2382432, 2387500, 2397011, 2403215, 2426169, 2442517, 2443546, 2449596, 2453018, 2464217]"
654,"[151991, 152995, 187372]"
655,"[1413, 5709, 6614, 8632, 9097, 11305, 11501, 13590, 17215, 18576, 22404, 22653, 22664, 22689, 22693, 23003, 23721, 25906, 28853, 31543, 31738, 44378, 47573, 48376, 50068, 50077, 50122, 50153, 50189, 50219, 50254, 50593, 50595, 50908, 50944, 51929, 51979, 52696, 62111, 64671, 67886, 69890, 75067, 75116, 75146, 75194, 75286, 75901, 86885, 90393, 90396, 94349, 95663, 102283, 103903, 105171, 108462, 112162, 112277, 112777, 115690, 115841, 117236, 118719, 119029, 119030, 119067, 140626, 144554, 150774, 152957, 153013, 158277, 159638, 161022, 168418, 168932, 169182, 183101, 183102, 183155, 184994, 185018, 185351, 185411, 185412, 185413, 185414, 185662, 185666, 185889, 185920, 185925, 188699, 188773, 188804, 189110, 193984, 202595, 202771, 210517, 217945, 219568, 226525, 226549, 226670, 241824, 242446, 244769, 244770, 244771, 250941, 253443, 255207, 255401, 255474, 255894, 256904, 257023, 258450, 259324, 260718, 264718, 283420, 285786, 291459, 291953, 307667, 307872, 307917, 312479, 313142, 313194, 313290, 313347, 313563, 313565, 313728, 322803, 323260, 334592, 335273, 336913, 341328, 341419, 341717, 341795, 341827, 341831, 341839, 348554, 348555, 348772, 348778, 348835, 348836, 348985, 351549, 351597, 356083, 356576, 357938, 360019, 360430, 361375, 361387, 361434, 361441, 361451, 361461, 370502, 370877, 373581, 373600, 374607, 382446, 383065, 387080, 394234, 402387, 403492, 403499, 415834, 419032, 419508, 419765, 421386, 421478, 425140, 425249, 428972, 429181, 436221, 436270, 436361, 436401, 436634, 440175, 443901, 446301, 450478, 456064, 456066, 457579, 461993, 463083, 474448, 480247, 480249, 480250, 480312, 480313, 480314, 480315, 480316, 480380, 481621, 486915, 498733, 499753, 499979, 500098, 500666, 505366, 518466, 523223, 552546, 553879, 556158, 557072, 561487, 563355, 565901, 566763, 567388, 568349, 568350, 569664, 581042, 581569, 583099, 583138, 583139, 583144, 583160, 583165, 583166, 586705, 593092, 593116, 593142, 598111, 608320, 612049, 618426, 625898, 645781, 645782, 645783, 645842, 645964, 649223, 649926, 649955, 650075, 651366, 668976, 675699, 685560, 701078, 709048, 713037, 946146, 1058623, 1073669, 1086372, 1087199, 1088506, 1090888, 1092090, 1093594, 1094066, 1098478, 1099446, 1103372, 1107252, 1107730, 1108578, 1109075, 1111233, 1111689, 1116150, 1137643, 1138765, 1143686, 1161789, 1161790, 1161792, 1161911, 1161912, 1163594, 1163596, 1169820, 1174608, 1179050, 1179460, 1180722, 1213690, 1246861, 1264836, 1285618, 1285780, 1285819, 1285861, 1286293, 1286484, 1286621, 1286909, 1287033, 1287061, 1287108, 1287225, 1287275, 1287276, 1287429, 1287622, 1287679, 1287753, 1287962, 1288253, 1288762, 1288792, 1289342, 1289353, 1289439, 1289676, 1289912, 1290079, 1290155, 1290389, 1290649, 1290787, 1290807, 1290847, 1290936, 1290994, 1291336, 1291500, 1291657, 1291886, 1291938, 1291995, 1292173, 1292283, 1292485, 1292531, 1292621, 1292802, 1293010, 1293126, 1293128, 1293143, 1293157, 1293234, 1293278, 1293346, 1293492, 1293816, 1294066, 1294244, 1294351, 1294355, 1294915, 1294937, 1295006, 1295439, 1295661, 1295686, 1295728, 1295834, 1295853, 1295858, 1296304, 1296423, 1296453, 1296706, 1296813, 1296842, 1296944, 1297095, 1297777, 1298211, 1298337, 1298430, 1298711, 1299053, 1299317, 1299463, 1299464, 1299492, 1299567, 1299727, 1299769, 1299799, 1299800, 1300118, 1300358, 1300412, 1300691, 1300693, 1300758, 1300863, 1301082, 1301259, 1301338, 1301473, 1301483, 1301616, 1301627, 1302079, 1302269, 1303592, 1303613, 1303752, 1303782, 1304124, 1304788, 1304927, 1304960, 1305249, 1305286, 1305431, 1305496, 1305886, 1306213, 1306331, 1306595, 1307005, 1307272, 1307339, 1307407, 1307499, 1307785, 1307871, 1307913, 1307944, 1308005, 1308161, 1308430, 1308831, 1308902, 1308973, 1308993, 1309025, 1309246, 1309481, 1309712, 1309727, 1309855, 1310051, 1310423, 1310740, 1310870, 1311072, 1311461, 1311764, 1311916, 1311949, 1312023, 1312119, 1312278, 1312382, 1312410, 1312426, 1312476, 1312854, 1312904, 1312910, 1313102, 1313258, 1313323, 1313365, 1313462, 1314207, 1314221, 1314554, 1314617, 1314714, 1314781, 1315057, 1315162, 1315293, 1315475, 1315705, 1316046, 1316187, 1316418, 1316531, 1316544, 1316582, 1316609, 1316619, 1316771, 1317055, 1317125, 1317447, 1317747, 1317809, 1317813, 1317879, 1318090, 1318392, 1318835, 1319075, 1319180, 1319424, 1319702, 1320186, 1320219, 1320272, 1320302, 1320346, 1320462, 1320792, 1320863, 1320933, 1321181, 1321371, 1321380, 1321465, 1321863, 1322243, 1322547, 1322737, 1322890, 1322926, 1322975, 1323819, 1323861, 1324154, 1324161, 1324207, 1324762, 1324918, 1325026, 1325087, 1325129, 1325138, 1325424, 1325501, 1325565, 1325601, 1325675, 1326177, 1326321, 1326568, 1326750, 1327125, 1327248, 1327396, 1327532, 1327626, 1328221, 1328332, 1328418, 1328521, 1331158, 1334179, 1340723, 1342866, 1342868, 1343222, 1343223, 1343230, 1417824, 1417833, 1417930, 1417934, 1423820, 1430342, 1438416, 1438417, 1438418, 1438420, 1438421, 1438422, 1438423, 1438424, 1438425, 1438426, 1438434, 1438437, 1439060, 1439065, 1439066, 1439067, 1439068, 1439073, 1547558, 1548207, 1548222, 1548233, 1548271, 1548286, 1548291, 1548292, 1548301, 1548319, 1548338, 1548339, 1548353, 1548367, 1548368, 1548376, 1548378, 1548380, 1548384, 1548387, 1548435, 1548555, 1548569, 1548572, 1548580, 1548585, 1548589, 1548603, 1548772, 1548774, 1548937, 1548944, 1549000, 1549052, 1549119, 1549143, 1549300, 1549318, 1549324, 1549346, 1549366, 1549368, 1549384, 1549443, 1549460, 1549490, 1549585, 1549586, 1549628, 1565283, 1568495, 1568507, 1570687, 1581043, 1590662, 1611340, 1611343, 1611352, 1613549, 1623546, 1633202, 1726441, 1736343, 1784739, 1786850, 1830759, 1833739, 1835814, 1835817, 1927101, 1955498, 1955500, 1955819, 1955820, 1955821, 1958822, 1958823, 1958824, 1958826, 1967291, 1967294, 1967299, 2052563, 2052564, 2053979, 2060432, 2075301, 2110910, 2132418, 2215472, 2226574, 2262629, 2276987, 2285160, 2288891, 2290206, 2295821, 2297516, 2303480, 2310660, 2314762, 2323598, 2328305, 2341924, 2344046, 2355216, 2360553, 2360994, 2361529, 2366607, 2366878, 2369394, 2371508, 2375366, 2381177, 2383184, 2387448, 2390700, 2394314, 2398399, 2403083, 2407325, 2408071, 2410474, 2412550, 2421488, 2425912, 2432813, 2437640, 2438978, 2444147, 2448544, 2449715, 2459214, 2463541, 2476959]"
656,"[1219, 5105, 14440, 61315, 62208, 115497, 153013, 240123, 297724, 306208, 306231, 306258, 306273, 306288, 306772, 306879, 306927, 306963, 306997, 306998, 306999, 308456, 308457, 308522, 310394, 310434, 310618, 312617, 312667, 312777, 312887, 313067, 313114, 313144, 313307, 323327, 323331, 323335, 323472, 323631, 323656, 323680, 323952, 366779, 379177, 379178, 379179, 379181, 379184, 379185, 379187, 379189, 426592, 498731, 498733, 510521, 510609, 516926, 518765, 518768, 518769, 518770, 556298, 566281, 1251106, 1251111, 1927101]"
657,"[6614, 7427, 7501, 10057, 17283, 18594, 22404, 22653, 22664, 22689, 22693, 22733, 23048, 23721, 44378, 47573, 48376, 50068, 50122, 50219, 50254, 50593, 50595, 50640, 50908, 50944, 51929, 51979, 52696, 56458, 61315, 64671, 69890, 71516, 74927, 75146, 75185, 75194, 75286, 76767, 76768, 95663, 102283, 103903, 105171, 108462, 112162, 112777, 118719, 119029, 121457, 123382, 140626, 147398, 150774, 152957, 152995, 153013, 168418, 168932, 188699, 188773, 188804, 189109, 189110, 190119, 200849, 202771, 204361, 212379, 219568, 226457, 226525, 226548, 226549, 226670, 241824, 251777, 253443, 255401, 255474, 255813, 255815, 255833, 255894, 256904, 257023, 258450, 259324, 259355, 260718, 285786, 291459, 291953, 316417, 318281, 318465, 322803, 334592, 335273, 345080, 351400, 351401, 351719, 356083, 365056, 365103, 366779, 370877, 383065, 388237, 388240, 388245, 388246, 388278, 388299, 388310, 394234, 421386, 425140, 425249, 429181, 441905, 441951, 443901, 443988, 444890, 446301, 456066, 461993, 463083, 481621, 499753, 499979, 500098, 505366, 508470, 523878, 549524, 552546, 561487, 563355, 567388, 581042, 586705, 594270, 596329, 598111, 608320, 611647, 621080, 649926, 713037, 942038, 946146, 984121, 1050771, 1073669, 1083052, 1086372, 1087199, 1088506, 1088713, 1090888, 1092090, 1093394, 1098478, 1099446, 1107252, 1107730, 1108578, 1109075, 1111689, 1116150, 1141160, 1167460, 1167476, 1167480, 1167483, 1174608, 1180722, 1213690, 1246861, 1264836, 1285618, 1285780, 1285861, 1286293, 1286484, 1287061, 1287275, 1287276, 1287727, 1288012, 1289912, 1290155, 1290389, 1290650, 1290847, 1290936, 1290994, 1291657, 1291690, 1291995, 1292283, 1292485, 1292621, 1292626, 1293157, 1293346, 1294025, 1294066, 1294285, 1294670, 1294858, 1295051, 1295439, 1295661, 1295686, 1296304, 1296423, 1296706, 1296842, 1296944, 1297708, 1298337, 1298711, 1299156, 1299317, 1300259, 1300358, 1300693, 1300758, 1300863, 1301082, 1301259, 1301483, 1301616, 1301633, 1302079, 1302269, 1303201, 1303592, 1303752, 1303782, 1304124, 1304420, 1304788, 1304857, 1305249, 1305286, 1305431, 1305509, 1306482, 1307005, 1307250, 1307871, 1308005, 1308390, 1308566, 1308633, 1308831, 1308902, 1308993, 1309280, 1309876, 1310051, 1310423, 1310740, 1310870, 1311272, 1311392, 1311461, 1311764, 1311949, 1312023, 1312119, 1312382, 1312410, 1312508, 1312854, 1312910, 1313258, 1313323, 1313365, 1315057, 1315221, 1315529, 1315705, 1316046, 1316187, 1316344, 1316418, 1316531, 1316544, 1316582, 1316746, 1317447, 1317747, 1317809, 1317813, 1317877, 1318090, 1318646, 1318664, 1318674, 1318698, 1319180, 1320272, 1320463, 1320792, 1320933, 1321181, 1321371, 1321380, 1321434, 1321465, 1321863, 1322243, 1322890, 1323772, 1323819, 1323861, 1324161, 1324918, 1325026, 1325138, 1325501, 1325565, 1325601, 1325675, 1326308, 1326321, 1326750, 1326970, 1327396, 1328332, 1331158, 1340723, 1417824, 1417930, 1417934, 1438578, 1438582, 1438586, 1511951, 1548207, 1548216, 1548222, 1548233, 1548271, 1548286, 1548291, 1548292, 1548301, 1548319, 1548338, 1548339, 1548353, 1548367, 1548368, 1548369, 1548375, 1548376, 1548378, 1548380, 1548384, 1548387, 1548435, 1548555, 1548569, 1548571, 1548572, 1548585, 1548774, 1548790, 1548944, 1549052, 1549119, 1549143, 1549239, 1549318, 1549346, 1549366, 1549368, 1549384, 1549443, 1549586, 1549628, 1581043, 1590662, 1590665, 1613548, 1613549, 1616076, 1623546, 1623548, 1623549, 1623551, 1628920, 1704778, 1726441, 1746773, 1825799, 1833739, 1835814, 1835817, 1841832, 1841840, 1841842, 1841844, 2052563, 2053979, 2060432, 2068248, 2068253, 2068383, 2068384, 2068385, 2093065, 2237016, 2297516, 2438978]"
659,[27307]
660,"[11305, 187372, 224950, 363802, 379088, 379096, 418820, 467361, 553879, 1143686, 1448219, 1736423, 1757249, 1784134, 1784135, 1784140, 1784235, 1784241, 1784242, 1784243, 1784245, 1966051, 2074233, 2261419, 2299031, 2381956, 2382655, 2385567, 2402829, 2403406, 2405242, 2413698, 2422485, 2430434, 2432431, 2433569]"
661,"[11305, 75901, 82983, 213005, 213007, 213042, 213043, 213074, 213076, 213411, 213525, 213580, 213615, 213796, 213903, 270763, 270764, 270875, 270876, 270946, 270947, 270970, 271000, 271001, 271092, 271131, 271168, 271303, 271333, 271429, 271460, 271532, 271534, 271546, 271775, 326812, 332325, 334592, 340533, 436584, 714927, 714928, 714929, 1220034, 1376110, 1592320, 1748621, 1750027, 1760696, 1926760, 2109925, 2120068, 2126397, 2127103, 2135562, 2146132, 2187100, 2189291, 2335586, 2370481, 2393753, 2401262, 2419304, 2419901]"
662,"[204711, 205737]"
663,"[41530, 223423, 1357417, 1357418, 1357419, 1357420, 1357421, 2050565, 2111537, 2115270, 2118774, 2122207, 2125231, 2151061, 2172691]"
664,[1444768]
665,"[7501, 464347, 1277919, 1277921, 1278068, 1278069]"
667,"[2812, 4775, 5295, 7343, 8062, 22404, 22653, 22664, 22689, 22693, 22733, 23003, 23048, 39480, 41578, 44378, 47573, 48376, 50256, 50640, 69277, 69890, 73719, 76768, 103387, 103903, 105171, 112161, 117236, 118719, 119029, 121457, 123382, 128914, 140626, 185328, 187372, 204361, 210517, 219568, 242287, 253443, 255894, 256904, 257023, 259355, 285786, 334592, 356083, 365103, 425140, 425283, 443413, 461993, 462270, 464863, 465123, 505366, 586705, 624736, 715025, 835306, 942038, 946146, 984121, 1083052, 1087199, 1088506, 1090888, 1107252, 1107750, 1117047, 1179716, 1180204, 1220034, 1246861, 1285618, 1285780, 1286293, 1286484, 1287276, 1288792, 1289088, 1289353, 1290079, 1290155, 1290936, 1291855, 1291938, 1291995, 1292283, 1292485, 1293143, 1293147, 1293157, 1293816, 1294151, 1294858, 1294937, 1295461, 1295640, 1295686, 1295728, 1295858, 1296257, 1296706, 1297777, 1298337, 1298711, 1300259, 1300412, 1300472, 1301082, 1301149, 1301602, 1302079, 1302437, 1304061, 1304124, 1305323, 1305431, 1306482, 1306779, 1306863, 1308005, 1308161, 1308973, 1310051, 1311461, 1312023, 1312278, 1312426, 1312508, 1312854, 1312910, 1313258, 1313462, 1313973, 1315475, 1315705, 1316531, 1316582, 1316694, 1317447, 1317466, 1317879, 1318081, 1318090, 1318557, 1319180, 1320272, 1320792, 1320933, 1321181, 1321465, 1323760, 1323772, 1323861, 1324161, 1324207, 1324918, 1325026, 1325601, 1325627, 1326321, 1328697, 1331158, 1340723, 1417833, 1512419, 1547558, 1548216, 1548271, 1548291, 1548367, 1548369, 1548371, 1548375, 1548376, 1548378, 1548387, 1548435, 1548445, 1548555, 1548580, 1548585, 1548610, 1548611, 1548772, 1548774, 1548790, 1548944, 1549052, 1549143, 1549346, 1549366, 1549628, 1623452, 1825956, 2021521, 2354047, 2423265]"
668,"[6614, 7343, 7501, 17283, 22404, 22664, 22693, 22733, 23048, 23721, 47573, 48376, 50068, 50122, 50219, 50593, 50908, 50944, 51929, 51979, 52696, 61315, 64671, 73719, 76767, 76768, 78759, 84295, 95663, 102283, 105171, 112161, 112277, 112777, 115841, 119029, 121457, 123382, 124297, 140626, 144554, 150774, 151991, 152957, 153013, 165600, 173052, 188699, 188773, 188804, 189109, 189110, 190119, 242446, 251777, 253443, 255813, 255815, 255833, 255919, 256904, 257023, 260718, 268473, 268526, 291459, 291953, 311304, 313563, 313565, 316637, 322803, 334592, 335273, 344063, 344591, 345080, 355890, 356017, 356083, 360669, 365056, 365103, 370877, 380685, 380688, 383065, 388237, 388240, 388244, 388278, 388299, 388300, 388310, 389379, 394234, 421386, 425015, 425054, 425095, 425249, 427010, 429181, 443413, 443988, 446301, 461993, 463083, 463131, 465123, 481621, 499753, 499979, 500098, 505366, 508470, 518466, 550133, 560078, 563355, 567388, 569664, 581042, 586705, 621080, 621081, 663824, 675133, 682832, 942038, 946146, 1073669, 1083052, 1086372, 1087199, 1088506, 1092090, 1098478, 1099446, 1103372, 1107252, 1107959, 1109075, 1116150, 1141160, 1167460, 1167476, 1167480, 1180722, 1285618, 1285780, 1285861, 1286293, 1286909, 1287033, 1287061, 1287275, 1287429, 1289312, 1290155, 1290362, 1290389, 1290787, 1290807, 1290847, 1290936, 1291336, 1291690, 1291995, 1292283, 1292485, 1292621, 1292626, 1293157, 1293346, 1293850, 1294025, 1294285, 1294355, 1294670, 1294858, 1295051, 1295439, 1295686, 1295834, 1296304, 1296453, 1296706, 1296842, 1296944, 1297708, 1298337, 1298711, 1299317, 1299464, 1299800, 1300131, 1300421, 1300472, 1300639, 1300693, 1300758, 1300863, 1301082, 1301483, 1301904, 1302079, 1302269, 1303201, 1303592, 1303752, 1303782, 1304124, 1304788, 1304857, 1305431, 1305509, 1306482, 1307005, 1307250, 1307785, 1307871, 1308005, 1308390, 1308902, 1308993, 1309068, 1309246, 1309592, 1309727, 1309876, 1310051, 1311072, 1311392, 1311764, 1311949, 1312023, 1312119, 1312382, 1312775, 1312813, 1312854, 1312910, 1313323, 1313365, 1313671, 1313973, 1314617, 1315705, 1316046, 1316187, 1316418, 1316544, 1316582, 1316609, 1317447, 1317747, 1317813, 1317877, 1318090, 1318392, 1318557, 1318664, 1318674, 1318698, 1318920, 1319180, 1320186, 1320272, 1320302, 1320792, 1320933, 1320986, 1321371, 1321380, 1321434, 1321465, 1321863, 1322243, 1322343, 1322470, 1322737, 1322890, 1323861, 1324918, 1325026, 1325501, 1325601, 1326308, 1326321, 1326670, 1327396, 1327626, 1328332, 1331158, 1340723, 1417824, 1417833, 1417905, 1417930, 1417932, 1417934, 1438578, 1438580, 1438582, 1501112, 1511951, 1548207, 1548216, 1548222, 1548233, 1548271, 1548286, 1548291, 1548292, 1548319, 1548339, 1548353, 1548367, 1548368, 1548371, 1548375, 1548376, 1548378, 1548380, 1548384, 1548387, 1548435, 1548445, 1548555, 1548569, 1548571, 1548572, 1548580, 1548585, 1548774, 1548944, 1549052, 1549119, 1549143, 1549346, 1549363, 1549384, 1549443, 1549460, 1549628, 1581043, 1590662, 1590665, 1613549, 1616076, 1623546, 1623548, 1623549, 1623551, 1628920, 1704337, 1704535, 1704778, 1705659, 1706004, 1726441, 1727707, 1746773, 1825668, 1825956, 1833739, 1835814, 1835817, 1841832, 1841844, 1927101, 2053979, 2068248, 2068253, 2068383, 2068384, 2068385, 2068507, 2093065, 2219906, 2220911, 2297516, 2438978]"
669,"[17215, 17283, 17308, 17309, 22653, 22664, 22689, 22693, 22694, 22733, 23003, 23048, 23721, 24642, 37647, 41870, 47579, 48400, 51929, 52696, 70281, 74927, 75146, 75194, 77954, 95663, 102283, 103903, 112162, 112277, 112777, 119030, 145562, 145681, 145686, 152957, 153013, 168418, 168932, 185328, 188699, 189110, 189624, 202595, 202771, 238412, 242446, 251777, 255207, 255401, 255474, 257023, 260718, 262586, 291459, 291953, 322803, 335273, 356083, 365103, 370878, 383065, 385754, 394234, 395047, 395048, 421386, 425283, 429181, 443901, 443988, 445098, 446301, 463083, 499753, 499979, 500098, 505366, 523878, 545657, 552546, 563355, 567388, 581042, 594270, 612049, 624736, 649926, 675133, 698889, 713037, 861731, 868536, 946146, 984121, 1061484, 1073669, 1088506, 1090888, 1092090, 1098478, 1099446, 1103372, 1107252, 1107750, 1109075, 1109597, 1111748, 1117047, 1171014, 1174608, 1179050, 1180722, 1246861, 1264836, 1285618, 1285780, 1285813, 1286293, 1287033, 1287061, 1287275, 1287276, 1287733, 1287962, 1289001, 1289122, 1290037, 1290155, 1290389, 1290807, 1290847, 1290872, 1290918, 1290936, 1291336, 1291995, 1292283, 1292485, 1293346, 1293415, 1293850, 1294403, 1294858, 1295444, 1295686, 1295834, 1296156, 1296371, 1296842, 1297708, 1298709, 1299317, 1299800, 1300358, 1300693, 1300758, 1301082, 1302079, 1302269, 1303782, 1303994, 1305249, 1305323, 1305509, 1305873, 1306565, 1307250, 1307871, 1308005, 1308360, 1308390, 1308973, 1308993, 1309025, 1309321, 1309876, 1310035, 1310051, 1310423, 1310737, 1310740, 1310752, 1311129, 1311392, 1311764, 1311949, 1312023, 1312119, 1312382, 1312410, 1312813, 1312910, 1313323, 1314617, 1315159, 1315293, 1315705, 1316010, 1316046, 1316406, 1316418, 1316544, 1316582, 1316609, 1317447, 1317747, 1317809, 1317813, 1318835, 1320186, 1320272, 1320792, 1320986, 1321181, 1321371, 1321380, 1321515, 1322470, 1322737, 1322799, 1322890, 1323001, 1323772, 1323803, 1323819, 1323861, 1324709, 1324918, 1325026, 1325501, 1326321, 1326750, 1327125, 1327396, 1328332, 1328619, 1328756, 1328860, 1331158, 1339957, 1417824, 1417905, 1417930, 1417932, 1548207, 1548222, 1548233, 1548257, 1548271, 1548286, 1548292, 1548301, 1548319, 1548338, 1548339, 1548353, 1548368, 1548369, 1548375, 1548376, 1548380, 1548384, 1548435, 1548555, 1548569, 1548571, 1548572, 1548589, 1548937, 1549239, 1549318, 1549324, 1549366, 1549368, 1549384, 1549586, 1581043, 1590662, 1590665, 1616076, 1623546, 1632451, 1726441, 1732115, 1732126, 1795755, 1825668, 1825951, 1833739, 1835814, 1835817, 1927101, 2053979, 2202647, 2205405, 2225309, 2297516, 2314762, 2438978]"
671,"[8062, 13590, 18841, 19922, 51929, 52696, 54662, 62404, 62452, 63279, 106755, 106802, 106996, 117820, 130909, 188863, 243723, 243745, 243942, 244364, 361375, 1927101]"
672,"[491, 4504, 5622, 6914, 158276, 307772, 307811, 307884, 307927, 308019, 308025, 308077, 308082, 615175, 615195, 615243]"
673,"[1994, 8062, 13693, 46106, 89390, 145751, 369669, 486020, 486033, 572167, 1610378, 1610598, 1927101, 1947801, 1971514, 1971516, 1971517, 1971523, 1971524, 2061968, 2061969, 2093900, 2093902, 2093905, 2093906, 2093907, 2093908, 2093909, 2100174, 2101352, 2104118, 2132494, 2141934, 2153565, 2163283, 2171679, 2192310, 2351488, 2361111, 2366280, 2374884, 2392730, 2418926, 2445429]"
675,"[5105, 13590, 51182, 71516, 1293346, 1294151, 1927101]"
