molregno,smiles
2513571,Cc1cc(C#N)cc(C)c1Oc1nc(NC2CCN(CCN3CCOCC3)CC2)nc2c1SCC2
2513576,CCCCCCCCCCCCCCNc1ccn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)n1
2513581,CN1CCN(CC(=O)Nc2ccc3ncnc(Nc4ccc(Oc5cccc(C(F)(F)F)c5)c(Cl)c4)c3c2)CC1
2513586,COCCOCCOCCNC1=C2C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)NC(=CC1=O)C2=O
2513589,FC(F)(F)c1cnc(N[C@H]2CCCNC2)nc1-c1c[nH]c2c(-c3cn[nH]c3)cccc12
2513594,CC(C)(CO)CNC1=NC(=O)/C(=C/c2csc(-c3ccccc3O)n2)S1
2513595,O=C(/C=C/c1ccc(Cl)cc1)C1C=C(O)C=CC1O
2513596,CC[C@@]12C[C@]3(CC4=C5N(C3)c3ccccc3[C@@]53CCN5C[C@H]6O[C@H]6[C@@](CC)(C4)[C@H]53)C3=Nc4ccccc4[C@@]34CCN(C[C@H]3O[C@H]31)[C@@H]24
2513599,O=C(/C=C/c1ccccc1)NCC[C@H]1C[C@@H](O)CC(=O)O1
2513600,COc1ccc(S(=O)(=O)Nc2ccccc2OCc2ccc(C(=O)Nc3ccccc3N)cc2)cc1
2513601,COC(=O)c1c(NCCNc2ccnc3cc(Cl)ccc23)noc1-c1ccccc1F
2513604,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
2513606,CC1=CC(=O)c2[nH]c3cc4ccccc4cc3c2C1=O
2513607,O=C1OCc2cc(N(Cc3ccc(C4CCCCC4)cn3)C(=O)[C@H]3CCN3S(=O)(=O)c3c(F)c(F)c(F)c(F)c3F)ccc21
2513609,CC(C)C[C@H](NC(=O)c1cc(Cl)ccc1OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)NC1CCCCC1
2513610,C=Cc1nc(-c2ccc([N+](=O)[O-])cc2)no1
2513612,O=C(c1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1)N1CC[C@](O)(C(F)(F)F)C1
2513613,COc1ccccc1-c1cc(Nc2ccc3c(C)c(C(C)=O)c(=O)oc3c2)ncn1
2513618,O=C(Cc1c[nH]c2ccccc12)N[C@@H](Cc1ccccc1)C(=O)Nc1ccc2ncsc2c1
2513619,O=C(CCn1c(=O)c2ccccc2n(Cc2ccccc2F)c1=O)N1CCc2ccccc2C1
2513622,COc1cc2cc(N)c(=O)oc2cc1OCCCCCCOc1c[n+]([O-])on1
2513625,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCCCCCO)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O
2513626,CN(C[C@H](Cc1ccccc1)NC(=O)Cc1c[nH]c2ccc(O)cc12)c1ccccc1
2513632,Cc1cc(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12
2513634,C=C1C[C@@H](OC(C)=O)/C=C(\C)C[C@@H]2OC(=O)C(=C)[C@H]2C[C@@H]1OO
2513644,CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C
2513647,CCCn1c(NC(=O)Cc2ccc(Cl)cc2)nc2cccc(Br)c21
2513651,Cc1ccc(-c2c(C)nc(NC(=O)NC3CCCC3)c(C)c2C(OC(C)(C)C)C(=O)O)cc1C
2513659,CC(C)(C)n1cc2c(n1)C(=O)CC1(CCN(C(=O)c3cc(-c4ccc(N)cc4)nc4ccccc34)CC1)O2
2513663,COc1cc(N(Cc2ccc(F)cc2)C(=O)Cc2cccs2)cc(OC)c1OC
2513678,O=c1c2cc(O)ccc2[nH]c2c([N+](=O)[O-])ccc(NCc3ccc(O)cc3)c12
2513680,Cc1cc(-c2ccccc2)n2nc(C(=O)Nc3sc4c(c3C(=O)O)CCCCC4)nc2n1
2513681,CN(C)c1ccc(-c2cc(C(=O)N3CCC4(CC3)CC(=O)c3nn(C(C)(C)C)cc3O4)c3ccccc3n2)cc1
2513682,COc1c(C)n(OC)c2c(c1=O)[C@@H](CCCC[C@H](O)c1ccccc1)CCC2
2513683,O=C(CCl)Nc1ccc(C(=O)N2CCC(c3cc4c(-c5cnn6ncccc56)ccnc4[nH]3)C2)cc1
2513684,COC(=O)[C@H](C)N[P@](=O)(OC[C@H]1O[C@@H](n2cc(/C=C/Br)c(=O)[nH]c2=O)C[C@@H]1O)Oc1ccccc1
2513696,CNC[C@@H](NC(=O)c1ccc(-c2cc(F)c(Cl)c(F)c2)[nH]1)c1nc(CO)cs1
2513699,CCC(=O)Oc1ccc(-c2cc(=O)c3c(o2)C(CC)(CC)C(=O)C(CC)=C3O)c2ccccc12
2513702,CC(C)(C)c1ccc(Cn2cc(-c3ccc(O)cc3)nn2)cc1
2513714,CN1CCC[C@H](Nc2ncc(C(F)(F)F)c(-c3c[nH]c4cc(S(=O)(=O)N5CCC(C)(O)C5)ccc34)n2)C1
2513715,CC(C)(C)c1cc(NC2=NC(=O)/C(=C\c3ccc4ccccc4c3)S2)no1
2513716,C=C(c1nc(-c2ccc(Cl)cc2)no1)C1(O)C(=O)N(CC)c2ccccc21
2513717,COc1cc(/C=C/C2=CC(c3cc(OC)c(OC)c(OC)c3)N3C=C(C)SC3=N2)cc(OC)c1OC
2513725,CCOC(=O)c1nn(-c2ccc(Cl)cc2)c(-c2ccc(OC)cc2)c1CNC(C)(C)C
2513727,CC(C)(C)c1cc(NC2=NC(=O)/C(=C\c3c(F)cccc3Cl)S2)no1
2513738,CCN(CC)CCOc1ncc2c(n1)CCN(C(=O)c1cc(C(C)C)c(O)cc1O)C2
2513740,COc1cccc2c3c(cnc12)C(=O)c1c([nH]c2ccccc12)C3=O
2513743,CC(=O)c1cc2cccc(Nc3cccc(F)c3)c2o1
2513747,COc1ccc(-c2csc3nc4ccc([N+](=O)[O-])cc4n23)cc1
2513756,Fc1ccc(Nc2ncnc3ccc(NCc4cccc(C(F)(F)F)c4)cc23)cc1Cl
2513759,C=C(c1cc(OC)nc(OC)c1)c1ccc2c(ccn2C)c1
2513768,O=C(N[C@H](CO)Cc1ccccc1)/C(NC(=O)c1ccccc1)=C(/Br)c1cccc(C(F)(F)F)c1
2513769,C=C1C(=O)[C@@]23[C@@H]([C@@H](O)C[C@H]1[C@H]2OC(=O)c1ccc(Br)cc1)[C@]1(COC(C)=O)CCCC(C)(C)[C@H]1C[C@H]3O
2513773,COc1cccc(-c2ccc3c(NC(=O)CCCCCCC(=O)NO)n[nH]c3n2)c1
2513775,N#Cc1cc2c(Oc3ccc(OS(=O)(=O)F)cc3OCCn3ccc(=O)[nH]c3=O)cc(Cl)cn2c1
2513776,O=C(NCCCN1CCCC1)c1cncc(-c2ccccc2OC2CN(C(=O)Cc3ccc(Cl)c(Cl)c3)C2)c1
2513777,COc1ccc2c(N(c3cc(OC)c(OC)c(OC)c3)C3CCCC3)n[nH]c2n1
2513778,CN1CCN(CCCNc2ccc(Cn3cc(C(F)(F)F)ccc3=O)cc2)CC1
2513781,CC(=O)OC[C@@H]1O[C@@H](Sc2ccc(-c3cc(=O)c4c(O)cc(O)c(C5=CCN(C)CC5)c4o3)c(Cl)c2)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1OC(C)=O
2513784,Cl.O=C(NO)c1cnc(N2CCC3(CCN(Cc4ccsc4)C3)CC2)nc1
2513785,CC(=O)c1ccc(S(=O)(=O)Nc2ccc(-c3nc(-c4ccnc(Nc5ccc(OC(F)(F)F)cc5)c4)no3)cc2)cc1
2513789,O=[N+]([O-])c1c(CS(=O)(=O)C2CCCCC2)nc2c(Sc3ccc(Cl)cc3)cc(Cl)cn12
2513790,O=[N+]([O-])c1cccc(-c2c3nc(c4ccc([nH]4)c(-c4cccc([N+](=O)[O-])c4F)c4ccc([nH]4)c(-c4cccc([N+](=O)[O-])c4F)c4ccc2[nH]4)C=C3)c1F
2513793,Clc1ccc2nc(-c3ccccn3)c(Nc3ccc4c(c3)OCCO4)n2c1
2513802,COc1ccc2c(c1)c(-c1nn3cc(-c4ccsc4)nc3s1)cn2C
2513804,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(CN3CCC(C(N)=O)CC3)Oc3ccccc3F)ccc12
2513812,CN1C(=O)/C(=N/NC(N)=S)c2ccccc21
2513814,COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)CO)cc12
2513815,N#Cc1ccc(C(=O)C2=C(O)c3ccccc3S(=O)(=O)N2CC(=O)c2ccc(F)c(Cl)c2)cc1
2513818,Nc1ccn(C[C@@H]2CS[C@H](CO)O2)c(=O)n1
2513819,COc1ccc(NC(=O)CCC(=O)OCCCCCCSc2ccc([N+](=O)[O-])c3nonc23)cc1
2513822,COc1c(OC)c2c3c(nccc3c1-c1ccc(C)cc1)C(c1ccc(C)cc1)=CN2
2513823,Oc1c(C(c2ccc(F)cc2)N2CCCCC2)ccc2scnc12
2513824,Cc1ccc(S(=O)(=O)n2c(=O)c3c(-c4ccccc4)c4ncccc4nc3c3ccccc32)cc1
2513825,Cc1cc(NC(=O)CCN2CCN(C)CC2)no1
2513828,CCCCC/C(=N\S(=O)(=O)Cc1ccc(F)cc1)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1
2513830,C=C(C)[C@@H]1CC[C@]2(C(=O)N3CCN(C(=O)CC(C)(C)C(=O)O)CC3)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](ON6CCN(C(=O)CC(C)(C)C(=O)O)CC6)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
2513834,CC1(C)SCCN(S(=O)(=O)c2ccc(Oc3ccncc3)cc2)[C@@H]1C(=O)NO
2513840,COc1cc(-c2c3c4cc(OC)c(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H]5O)cc4oc(=O)c3n3ccc4cc(O)c(OC)cc4c23)ccc1O
2513847,Cc1[nH]c2ccccc2c1CC(=O)N[C@@H](Cc1ccccc1)C(=O)Nc1cccc(C#N)c1
2513848,Cc1c(Cc2ccccc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12
2513849,CCN1CCN(c2cc(-c3ccccc3)c3ccccc3n2)CC1
2513851,C=CC(=O)NCCNc1c(NCc2ccc(Nc3ncc(C(F)(F)F)c(Nc4ccccc4C(=O)NC)n3)cc2)c(=O)c1=O
2513856,C=C1[C@@H](OC(C)=O)C[C@H]2[C@@](C)(CC[C@@H](OC(C)=O)[C@@]2(C)CO[Si](C)(C)C(C)(C)C)[C@@H]1C[C@@H](Nc1cccc2ccccc12)C1=CCOC1=O
2513857,Cc1c(Cc2ccc(-c3ccccc3)cc2)c(=O)oc2cc(OCC(O)CNc3nccs3)ccc12
2513858,c1ccc(-c2nccc3c4ccccc4n(CC4CC4)c23)nc1
2513861,C=CCc1ccc(O)c(-c2cc(CC=C)cc(C(c3cccc(F)c3)N3CCCCC3)c2O)c1
2513863,O=C1c2ccccc2C(=O)c2c(OCc3ccc(CBr)cc3)ccc(OCc3ccc(CBr)cc3)c21
2513869,Cc1c(Cc2ccc(F)cc2F)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12
2513870,CC1(C)CCC[C@](C)([C@H]2CC[C@]3(C)[C@@H]2[C@H](OC(=O)Cn2nnnc2-c2ccc(Cl)cc2)C[C@@H]2[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@]23C)O1
2513874,C=C(C)[C@@]12O[C@@]3(/C=C/C=C/C=C/CCC)O[C@@H]1[C@@H]1[C@@H]4O[C@]4(CO)[C@@H](O)[C@]4(O)C(=O)C(C)=C[C@H]4[C@@]1(O3)[C@H](C)[C@H]2OC(=O)/C=C/c1ccccc1
2513877,C=CCc1ccc(O)c(-c2cc(CC=C)cc(C(c3ccc(OC)cc3)N3CCCCC3)c2O)c1
2513878,COc1c(C)[nH]c2c(OC)ccc(CCCCCc3ccccc3)c2c1=O
2513888,O=C(Nc1ccc2ncnc(Nc3ccc(Oc4cccc(F)c4)c(Cl)c3)c2c1)c1ccc(CN2CCOCC2)cc1
2513890,COc1cc(C2CCCN(C)C2)ccc1Nc1ncc2c(n1)-c1ccc(C)cc1NC(=O)N2
2513893,O=C(c1cc2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n1C1CCCC1)N1CCCCC1
2513896,[2H]c1c([2H])c(S(=O)(=O)NC(=O)NCCCC)c([2H])c([2H])c1C([2H])([2H])[2H]
2513899,Cc1nc2c(Br)cc(Cl)cn2c1[N+](=O)[O-]
2513904,CCC(=O)N[C@H]1CCc2c(I)c(OC)c(OC)c(OC)c2-c2ccc(SC)c(=O)cc21
2513913,Cc1ccc(N(C)C[C@H](Cc2ccccc2)NC(=O)Cc2c[nH]c3ccc(O)cc23)cc1
2513917,COc1cccc(-c2ccnc(Nc3ccc4c(N5CCOCC5)c(C(C)=O)c(=O)oc4c3)n2)c1OC
2513923,CCN(CC)CCOc1ccc2nc(SCc3ccccc3OC)n(Cc3ccccc3)c(=O)c2c1
2513927,COc1cc(OC)c2c(N3CCSCC3)nc(-c3cc(C)c(OCCCCC(=O)NO)c(C)c3)nc2c1
2513928,O=C(N/N=C/c1c(-c2ccccc2)nc2sccn12)c1ccc(Cl)cc1
2513935,Nc1cc(COc2ccc3nc(NC4CCCCC4)sc3c2)ccn1
2513936,COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5)c(I)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3ccccc3)=C2I)cc1
2513940,O=C1NCCC12CCN(c1c(Cl)cncc1-c1cc3ccccc3o1)CC2
2513944,CN(C)CCCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)c1cc([N+](=O)[O-])ccc1F
2513947,CCn1c(C(N)=O)cc2c1-c1ccncc1OC21CCCCC1
2513952,CCCNC(=O)c1cc(OCC)nc2ccccc12
2513953,CC(C)(O)c1csc([C@@H](CN)NC(=O)c2ccc(-c3cc(F)c(Cl)c(F)c3)[nH]2)n1
2513959,Cc1c(C#N)c2nc(C(C)C)cn2c2nc(Nc3ccc(N4CCNCC4)cc3)ncc12
2513965,Cc1ccc(NC(=O)Nc2nc(Nc3ccccc3)cc(Sc3c[nH]c4ccccc34)n2)cc1
2513966,Cc1ccc([N+](=O)[O-])c2c(NCCCN(C)CCCNc3ccc([N+](=O)[O-])c4[nH]c5ccc(O)cc5c(=O)c34)c3ccccc3nc12
2513967,COc1cc2c(=O)c3c4ccc(C#N)cc4[nH]c3n(C(C)C)c2c(F)c1N1CCC(N2CCOCC2)CC1
2513971,CCCNC(=O)c1cc2c(cc1F)CC1C(=O)N(c3cnc(C#N)c(C(F)(F)F)c3)C(=S)N1C2
2513973,CC(C)C1NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC(=O)[C@@H](C(C)C)NC(=O)[C@@H](C(C)C)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C)OC1=O
2513978,CN(C)c1c(F)c(F)c(-c2c3nc(c4ccc([nH]4)c(-c4c(F)c(F)c(N(C)C)c(F)c4F)c4ccc([nH]4)c(-c4c(F)c(F)cc(F)c4F)c4ccc2[nH]4)C=C3)c(F)c1F
2513983,Cn1cc(-c2ccccc2Oc2ccccc2)c2cc(C(=O)NCCCCCC(=O)NO)[nH]c2c1=O
2513987,COc1ncc(-c2ccc3ncnc(Nc4cnn(CC(=O)O)c4)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F
2513988,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CN(CC(=O)N(C)C)CC2
2513994,CCc1nc(-c2ccc(CNC(=O)c3ccnn3C)cc2)no1
2513998,COc1cc2ncnc(Nc3ccc(NC(=O)c4ccc(I)cc4)cc3)c2cc1OC
2514001,COc1cc(-c2nc3sc4c(c3c(=O)[nH]2)CCNC4)cc(OC)c1OC.O=C(O)C(F)(F)F
2514002,c1ccc(-c2nc3ccccn3c2NCC2CCO2)nc1
2514010,c1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C3CC3)c[nH]c2c1
2514011,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCc3ccc(CS(N)(=O)=O)cc3)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O
2514012,COc1ccc2oc(Sc3cccc(F)c3)cc(=O)c2c1
2514015,NC(=O)N1N=C(c2ccc(C(F)(F)F)cc2)CC1c1cn(Cc2ccc(OCCN3CCCCCC3)cc2)c2ccc(Br)cc12
2514019,CC(=O)NC(CO)(CO)CCc1ccc(O)c2ccccc12
2514025,CC(C)(C)n1cc2c(n1)C(=O)CC1(CCN(C(=O)c3cc(-c4ccccc4Cl)nc4ccccc34)CC1)O2
2514026,CCN(CC)C(=O)Nc1nc2ccc(-c3ccc4ncn(CCN5CCOCC5)c(=O)c4c3)cc2[nH]1
2514027,CCCCC1(CCCC)C[C@H](CNCCCCNc2ccc([N+](=O)[O-])c3nonc23)[C@](C)(OC)OO1
2514030,C[C@@]12O[C@H]3C[C@@H](O1)[C@]1(C=O)[C@H]4[C@H](O)C(=O)[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]5(O)[C@@H]4CC[C@@]1(C3)O2
2514031,COc1ccc(-c2cnc3c(N4CCN(C(=O)OC(C)(C)C)CC4)nc4ccccc4n23)cc1OC
2514033,COc1cc(OC)c2c(c1)C(C(O)c1ccc(OCC3CCCCC3)cc1)OC2=O
2514039,O=C(CS(=O)(=O)c1ccccc1)c1cc2ccccc2o1
2514042,COc1cc(N(Cc2ccc(Cl)cc2)C(=O)CSc2nc3ccccc3s2)cc(OC)c1OC
2514048,COc1ccc(Nc2n[nH]c3cc(C)ccc23)cc1
2514049,COCCOc1c(OC)c(OC)cc2c1-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
2514054,C[C@@H]1CC[C@@H]2[C@@H](C1)c1sc(=O)n(CCC#N)c1SC2(C)C
2514057,CN(C(=O)[C@H](Cc1ccccc1)NC(=O)Cc1c[nH]c2ccccc12)c1ccc(Cl)cc1
2514059,CC(C)(O)Cn1cc(-c2ccc3c(-c4nc(N[C@H]5CCCNC5)ncc4C(F)(F)F)c[nH]c3c2)cn1
2514067,COc1cc2c(Oc3ccc(NC(=O)Nc4ccc(C)cc4C)cc3)ccnc2cc1OCCCCCCC(=O)NO
2514068,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O[C@H]3CC[C@H]4[C@@H]5CCC6=CC(=O)CC[C@]6(C)[C@H]5CC[C@]34C)c3ccc(=[N+](CC)CC)cc-3oc2c1.[Cl-]
2514074,O=C1CCC(N2Cc3c(NC(=O)CCCCCCCn4cc(CN5CCN(c6ccc(Nc7cc8c(N9CCC(CO)CC9)nc(Nc9ccc(F)cc9)nc8cn7)nc6)CC5)nn4)cccc3C2=O)C(=O)N1
2514076,COc1c(OC)c2c3c(nccc3c1-c1cccc3ccccc13)C(c1cccc3ccccc13)=CN2
2514078,O=C(c1ccc2c(-c3nc(N[C@H]4CCCNC4)ncc3C(F)(F)F)c[nH]c2c1)N1C[C@H](O)C(F)(F)C1
2514081,CCC(CC)O[C@@H]1C=C(C(=O)O)C[C@H](NCc2ccc(C#N)cc2)[C@H]1NC(C)=O
2514082,COc1ccc(CCNCc2c(OC)cc(Oc3cccc(Nc4ccccc4)c3)cc2OC)cc1
2514092,NC(=O)c1cc2c([nH]1)-c1ccncc1O[C@H]2C1CCCCC1
2514094,CCCOn1cc(CC(=O)Nc2ccccc2Cl)c2ccccc21
2514097,COc1cc2c3c(c4ccc(OCCOC(=O)[C@@H](N)Cc5ccccc5)cc4c2cc1OC)CN1CCC[C@@H]1C3
2514098,C[S+]([O-])c1c(-c2ccc(Cl)c(Cl)c2)c[nH]c(=O)c1C(N)=O
2514100,COc1ccc(Nc2nnnn2-c2cccc(Br)c2)cc1
2514101,Cc1ccc(Sc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)cc1
2514103,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCc3cccc(CS(=O)(=O)N(C(C)C)C(C)C)c3)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O
2514106,O=C(Cc1cccc(OCCCC2CCNCC2)c1)Nc1nc(-c2c[nH]c3ncc(F)cc23)cs1
2514113,Cc1nn(-c2ccccc2)c2nc(-c3ccc(C#N)cc3)c(C#N)c(-c3ccccc3O)c12
2514116,Clc1cnc(N[C@H]2CCCNC2)nc1-c1cn(-c2ccccc2)c2ccccc12
2514118,O=C(NC(NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl)OCc1ccccc1
2514120,O=C(CN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1
2514125,CCOC(=O)/C=C/C=C/C=C/C=C/c1cccn1C
2514129,COc1ccc2ncc3c(c2c1)C(=O)c1[nH]c2ccccc2c1C3=O
2514139,CCN(C(=O)[C@H](Cc1ccccc1)NC(=O)Cc1c(C)n(C(C)C)c2ccccc12)c1ccccc1
2514140,Cc1ccc(C2=NN(c3ccc(S(N)(=O)=O)cc3)C(O)(C(F)(F)F)/C2=N/O)cc1
2514143,O=C(Nc1ccc(Nc2nc(/C=C/c3ccc(Cl)cc3)nc(N3CCOCC3)n2)cc1)Nc1cccc(F)c1
2514145,O=C(Nc1cc2c(Nc3ccc(OCC4CC4)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)c1cc([N+](=O)[O-])ccc1F
2514148,COc1ccc(-c2cn(Cc3ccc(C(C)(C)C)cc3)nn2)cc1
2514153,O=c1[nH]cnn2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)ccc12
2514156,Cc1c(Cc2ccc(OC(F)(F)F)cc2)c(=O)oc2cc(OCC(O)CNCCc3ccncc3)ccc12
2514159,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)[C@@H]1O[C@@H]([C@@H](CC)C(=O)O)CC[C@@H]1C)[C@H]1O[C@]2(C=C[C@H](OC(=O)C34CC5CC(CC(C5)C3)C4)[C@]3(CC[C@@](C)([C@H]4CC[C@](O)(CC)[C@H](C)O4)O3)O2)[C@H](C)C[C@@H]1C
2514167,Cn1ccc2c(Oc3ccc(NC(=O)c4cc5cccnc5n(-c5ccc(Br)cc5)c4=O)cc3F)ncnc21
2514173,Br.N=C(N)SCc1ccc(CN2C(=O)C(=O)c3cc(Cl)cc(Cl)c32)cc1
2514180,COc1cc(OC)c2c(N3CCOC[C@@H]3C)nc(-c3cc(C)c(OCC(=O)NO)c(C)c3)nc2c1
2514181,NC(C=O)C(O)C(O)C(O)CO
2514182,COc1ccc2c(n1)[C@@H](c1ccccc1)[C@@H]1CN(S(=O)(=O)c3ccc(C)cc3)c3ccccc3[C@H]1N2
2514184,CCCCCCN1CCN(/C(=N/CC(C)C)c2ccccc2)CC1
2514185,O=C(NO)c1ccc(CCCN2CCC(CN[C@H]3C[C@@H]3c3ccc(C(=O)N4CCOCC4)cc3)CC2)cc1
2514194,COc1ccc(N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)Cn2cc(-c3ccccc3NC(=O)c3ccccc3F)nn2)cc1
2514195,C[C@@H]1CCNC[C@H]1Nc1ncc(C(F)(F)F)c(-c2c[nH]c3ccccc23)n1
2514196,CC[C@@]1(OC(=O)NCCOCCOCCO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]2O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1
2514200,Cn1cc(-c2ccc([C@H]3C[C@@H]3NCC3CCN(CCCc4ccc(C(=O)NO)cc4)CC3)cc2)cn1
2514203,O=C1c2cccc3c(N4CCN(C(=S)SCc5ccccc5)CC4)c([N+](=O)[O-])cc(c23)C(=O)N1Cc1ccc(Cl)cc1
2514205,COc1cc2c(cc1Nc1ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n1)CCN=C2
2514206,CC(C)C[C@H]1NC(=O)[C@H]2CSSCC/C=C/[C@H](CC(=O)N[C@H](C(C)C)C(=O)N2)OC(=O)CNC1=O
2514207,Cc1ccc(-c2nc3c(nc2-c2ccc(C)cc2)N(CCCCCCC(=O)O)CCC3)cc1
2514209,O=c1[nH]c(SCc2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)nc2cc(Cl)ccc12
2514210,CC(=O)c1c(N2CCOCC2)c2ccc(Nc3nccc(-c4ccccc4[N+](=O)[O-])n3)cc2oc1=O
2514213,COc1cc2nccc(Oc3ccc(NC(=O)C(OC(=O)c4ccccc4)C(C)(C)C)cc3F)c2cc1OC
2514222,Cc1cn(-c2ccc(F)c(Cl)c2)nc(C(=O)Nc2ccc(Oc3ccnc(NC(=O)C4CC4)c3)c(F)c2)c1=O
2514224,O=c1ccn(CCCOc2ccc(-c3nnn[nH]3)cc2)c(=O)[nH]1
2514225,CC1=C(CCc2ccoc2)[C@@]2(C)CCCC(C)(C)[C@@H]2[C@H](O)C1=O
2514241,Cc1c(Cc2ccc(-c3ccc(Cl)cc3)cc2)c(=O)oc2cc(OCC(O)CN3CCC(C(N)=O)CC3)ccc12
2514242,N#C/C=C/c1cc(Cl)cc(Oc2ccc(OS(=O)(=O)F)cc2OCCn2ccc(=O)[nH]c2=O)c1
2514244,CCCn1c(NC(=O)Cc2ccccc2F)nc2ccccc21
2514245,CC(C(=O)N1Cc2ccccc2C1)N1CCN(S(=O)(=O)c2ccc(C(C)(C)C)cc2)CC1
2514250,COc1cc(/C=C/C(=O)/C=C(O)/C=C/c2ccc(OC(=O)C(C)N)c(OC)c2)ccc1OC(=O)C(C)N.Cl.Cl
2514251,CC(C)[C@H]1NC(=O)C[C@H]2/C=C/CCSSC[C@@H](NC1=O)C(=O)N[C@@H](C)C(=O)NCC(=O)O2
2514253,CC(C)(C)c1cc(NC2=NC(=O)/C(=C\c3ccc(Cl)c(Cl)c3)S2)no1
2514255,COc1cc(SCc2ccc(CN3CCN(C)CC3)o2)ccc1Nc1ncc(Cl)c(Nc2ccccc2NS(C)(=O)=O)n1
2514256,O=C(c1cc(-c2ccsc2Cl)nc2ccccc12)N1CCN(C/C=C/c2ccccc2)CC1
2514262,Cc1cc(=O)n(-c2ccccc2F)nc1C(=O)Nc1ccc(Oc2ccnc(NC(=O)C3CC3)c2)c(F)c1
2514267,COc1ccc(/C=C/c2nc(C)c(O)c(CO)c2CO)cc1OC.Cl
2514268,CCOc1ccc2c(=O)cc(CC)oc2c1COC(=O)/C=C/c1ccc(OC)cc1
2514270,COc1cc(S(=O)(=O)CCNCCO)ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1
2514272,CC(=O)O[C@H]1C=C([C@H](C)[C@H]2CC(C)=C(C)C(=O)O2)[C@@]2(C)CC[C@H]3[C@@H](C[C@H]4O[C@]45[C@@H](OC(=O)/C=C/C(=O)N4CCOCC4)C=CC(=O)[C@]35C)[C@]12O
